SRC_IP,MF_FLAG,DF_FLAG,PACKET_NO,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,DST_IP,IP_FRAG_OFF 
74.125.103.163,0,1,7707,Linux,20,1258920244.756712000,52,172.16.16.128,0
74.125.103.163,0,1,7708,Linux,20,1258920244.757964000,52,172.16.16.128,0
172.16.16.128,0,1,7709,Linux,20,1258920244.758002000,128,74.125.103.163,0
74.125.103.163,0,1,7710,Linux,20,1258920244.759343000,52,172.16.16.128,0
74.125.103.163,0,1,7711,Linux,20,1258920244.760411000,52,172.16.16.128,0
172.16.16.128,0,1,7712,Linux,20,1258920244.760449000,128,74.125.103.163,0
74.125.103.163,0,1,7713,Linux,20,1258920244.768067000,52,172.16.16.128,0
74.125.103.163,0,1,7714,Linux,20,1258920244.768918000,52,172.16.16.128,0
172.16.16.128,0,1,7715,Linux,20,1258920244.768965000,128,74.125.103.163,0
74.125.103.163,0,1,7716,Linux,20,1258920244.770125000,52,172.16.16.128,0
74.125.103.163,0,1,7717,Linux,20,1258920244.772259000,52,172.16.16.128,0
172.16.16.128,0,1,7718,Linux,20,1258920244.772298000,128,74.125.103.163,0
74.125.103.163,0,1,7719,Linux,20,1258920244.773041000,52,172.16.16.128,0
74.125.103.163,0,1,7720,Linux,20,1258920244.773793000,52,172.16.16.128,0
172.16.16.128,0,1,7721,Linux,20,1258920244.773830000,128,74.125.103.163,0
74.125.103.163,0,1,7722,Linux,20,1258920244.775043000,52,172.16.16.128,0
74.125.103.163,0,1,7723,Linux,20,1258920244.776260000,52,172.16.16.128,0
172.16.16.128,0,1,7724,Linux,20,1258920244.776297000,128,74.125.103.163,0
74.125.103.163,0,1,7725,Linux,20,1258920244.777527000,52,172.16.16.128,0
74.125.103.163,0,1,7726,Linux,20,1258920244.778776000,52,172.16.16.128,0
172.16.16.128,0,1,7727,Linux,20,1258920244.778816000,128,74.125.103.163,0
74.125.103.163,0,1,7728,Linux,20,1258920244.779979000,52,172.16.16.128,0
74.125.103.163,0,1,7729,Linux,20,1258920244.783114000,52,172.16.16.128,0
74.125.103.163,0,1,7730,Linux,20,1258920244.783118000,52,172.16.16.128,0
172.16.16.128,0,1,7731,Linux,20,1258920244.783187000,128,74.125.103.163,0
74.125.103.163,0,1,7732,Linux,20,1258920244.784511000,52,172.16.16.128,0
74.125.103.163,0,1,7733,Linux,20,1258920244.784909000,52,172.16.16.128,0
172.16.16.128,0,1,7734,Linux,20,1258920244.784944000,128,74.125.103.163,0
74.125.103.163,0,1,7735,Linux,20,1258920244.847117000,52,172.16.16.128,0
74.125.103.163,0,1,7736,Linux,20,1258920244.848235000,52,172.16.16.128,0
172.16.16.128,0,1,7737,Linux,20,1258920244.848281000,128,74.125.103.163,0
74.125.103.163,0,1,7738,Linux,20,1258920244.849484000,52,172.16.16.128,0
74.125.103.163,0,1,7739,Linux,20,1258920244.852165000,52,172.16.16.128,0
172.16.16.128,0,1,7740,Linux,20,1258920244.852207000,128,74.125.103.163,0
74.125.103.163,0,1,7741,Linux,20,1258920244.853014000,52,172.16.16.128,0
74.125.103.163,0,1,7742,Linux,20,1258920244.853525000,52,172.16.16.128,0
172.16.16.128,0,1,7743,Linux,20,1258920244.853562000,128,74.125.103.163,0
74.125.103.163,0,1,7744,Linux,20,1258920244.855413000,52,172.16.16.128,0
74.125.103.163,0,1,7745,Linux,20,1258920244.856695000,52,172.16.16.128,0
172.16.16.128,0,1,7746,Linux,20,1258920244.856734000,128,74.125.103.163,0
74.125.103.163,0,1,7747,Linux,20,1258920244.857862000,52,172.16.16.128,0
74.125.103.163,0,1,7748,Linux,20,1258920244.859122000,52,172.16.16.128,0
172.16.16.128,0,1,7749,Linux,20,1258920244.859159000,128,74.125.103.163,0
74.125.103.163,0,1,7750,Linux,20,1258920244.860326000,52,172.16.16.128,0
74.125.103.163,0,1,7751,Linux,20,1258920244.862175000,52,172.16.16.128,0
172.16.16.128,0,1,7752,Linux,20,1258920244.862216000,128,74.125.103.163,0
74.125.103.163,0,1,7753,Linux,20,1258920244.866414000,52,172.16.16.128,0
74.125.103.163,0,1,7754,Linux,20,1258920244.867933000,52,172.16.16.128,0
172.16.16.128,0,1,7755,Linux,20,1258920244.867970000,128,74.125.103.163,0
74.125.103.163,0,1,7756,Linux,20,1258920244.869136000,52,172.16.16.128,0
74.125.103.163,0,1,7757,Linux,20,1258920244.870388000,52,172.16.16.128,0
172.16.16.128,0,1,7758,Linux,20,1258920244.870426000,128,74.125.103.163,0
74.125.103.163,0,1,7759,Linux,20,1258920244.871596000,52,172.16.16.128,0
74.125.103.163,0,1,7760,Linux,20,1258920244.877372000,52,172.16.16.128,0
74.125.103.163,0,1,7761,Linux,20,1258920244.877380000,52,172.16.16.128,0
74.125.103.163,0,1,7762,Linux,20,1258920244.877382000,52,172.16.16.128,0
172.16.16.128,0,1,7763,Linux,20,1258920244.877508000,128,74.125.103.163,0
74.125.103.163,0,1,7764,Linux,20,1258920244.877782000,52,172.16.16.128,0
74.125.103.163,0,1,7765,Linux,20,1258920244.877785000,52,172.16.16.128,0
74.125.103.163,0,1,7766,Linux,20,1258920244.878868000,52,172.16.16.128,0
172.16.16.128,0,1,7767,Linux,20,1258920244.878904000,128,74.125.103.163,0
74.125.103.163,0,1,7768,Linux,20,1258920244.880158000,52,172.16.16.128,0
74.125.103.163,0,1,7769,Linux,20,1258920244.881370000,52,172.16.16.128,0
172.16.16.128,0,1,7770,Linux,20,1258920244.881409000,128,74.125.103.163,0
74.125.103.163,0,1,7771,Linux,20,1258920244.883077000,52,172.16.16.128,0
74.125.103.163,0,1,7772,Linux,20,1258920244.883905000,52,172.16.16.128,0
172.16.16.128,0,1,7773,Linux,20,1258920244.883944000,128,74.125.103.163,0
74.125.103.163,0,1,7774,Linux,20,1258920244.886295000,52,172.16.16.128,0
74.125.103.163,0,1,7775,Linux,20,1258920244.886605000,52,172.16.16.128,0
172.16.16.128,0,1,7776,Linux,20,1258920244.886643000,128,74.125.103.163,0
74.125.103.163,0,1,7777,Linux,20,1258920244.887491000,52,172.16.16.128,0
74.125.103.163,0,1,7778,Linux,20,1258920244.888954000,52,172.16.16.128,0
172.16.16.128,0,1,7779,Linux,20,1258920244.888997000,128,74.125.103.163,0
74.125.103.163,0,1,7780,Linux,20,1258920244.889947000,52,172.16.16.128,0
74.125.103.163,0,1,7781,Linux,20,1258920244.891152000,52,172.16.16.128,0
172.16.16.128,0,1,7782,Linux,20,1258920244.891189000,128,74.125.103.163,0
74.125.103.163,0,1,7783,Linux,20,1258920244.965065000,52,172.16.16.128,0
74.125.103.163,0,1,7784,Linux,20,1258920244.966541000,52,172.16.16.128,0
172.16.16.128,0,1,7785,Linux,20,1258920244.966600000,128,74.125.103.163,0
74.125.103.163,0,1,7786,Linux,20,1258920244.968422000,52,172.16.16.128,0
74.125.103.163,0,1,7787,Linux,20,1258920244.968832000,52,172.16.16.128,0
172.16.16.128,0,1,7788,Linux,20,1258920244.968878000,128,74.125.103.163,0
74.125.103.163,0,1,7789,Linux,20,1258920244.969913000,52,172.16.16.128,0
74.125.103.163,0,1,7790,Linux,20,1258920244.971526000,52,172.16.16.128,0
172.16.16.128,0,1,7791,Linux,20,1258920244.971565000,128,74.125.103.163,0
74.125.103.163,0,1,7792,Linux,20,1258920244.973055000,52,172.16.16.128,0
74.125.103.163,0,1,7793,Linux,20,1258920244.974088000,52,172.16.16.128,0
172.16.16.128,0,1,7794,Linux,20,1258920244.974125000,128,74.125.103.163,0
74.125.103.163,0,1,7795,Linux,20,1258920244.975292000,52,172.16.16.128,0
74.125.103.163,0,1,7796,Linux,20,1258920244.976545000,52,172.16.16.128,0
172.16.16.128,0,1,7797,Linux,20,1258920244.976586000,128,74.125.103.163,0
74.125.103.163,0,1,7798,Linux,20,1258920244.983236000,52,172.16.16.128,0
74.125.103.163,0,1,7799,Linux,20,1258920244.983752000,52,172.16.16.128,0
172.16.16.128,0,1,7800,Linux,20,1258920244.983796000,128,74.125.103.163,0
74.125.103.163,0,1,7801,Linux,20,1258920244.984396000,52,172.16.16.128,0
74.125.103.163,0,1,7802,Linux,20,1258920244.985362000,52,172.16.16.128,0
172.16.16.128,0,1,7803,Linux,20,1258920244.985399000,128,74.125.103.163,0
74.125.103.163,0,1,7804,Linux,20,1258920244.986875000,52,172.16.16.128,0
74.125.103.163,0,1,7805,Linux,20,1258920244.988746000,52,172.16.16.128,0
172.16.16.128,0,1,7806,Linux,20,1258920244.988801000,128,74.125.103.163,0
74.125.103.163,0,1,7807,Linux,20,1258920244.989338000,52,172.16.16.128,0
74.125.103.163,0,1,7808,Linux,20,1258920244.990279000,52,172.16.16.128,0
172.16.16.128,0,1,7809,Linux,20,1258920244.990316000,128,74.125.103.163,0
74.125.103.163,0,1,7810,Linux,20,1258920244.991532000,52,172.16.16.128,0
74.125.103.163,0,1,7811,Linux,20,1258920244.993039000,52,172.16.16.128,0
172.16.16.128,0,1,7812,Linux,20,1258920244.993079000,128,74.125.103.163,0
74.125.103.163,0,1,7813,Linux,20,1258920244.995077000,52,172.16.16.128,0
74.125.103.163,0,1,7814,Linux,20,1258920244.996761000,52,172.16.16.128,0
172.16.16.128,0,1,7815,Linux,20,1258920244.996806000,128,74.125.103.163,0
74.125.103.163,0,1,7816,Linux,20,1258920244.997064000,52,172.16.16.128,0
74.125.103.163,0,1,7817,Linux,20,1258920244.997853000,52,172.16.16.128,0
172.16.16.128,0,1,7818,Linux,20,1258920244.997891000,128,74.125.103.163,0
74.125.103.163,0,1,7819,Linux,20,1258920245.002000000,52,172.16.16.128,0
74.125.103.163,0,1,7820,Linux,20,1258920245.003071000,52,172.16.16.128,0
74.125.103.163,0,1,7821,Linux,20,1258920245.003076000,52,172.16.16.128,0
172.16.16.128,0,1,7822,Linux,20,1258920245.003137000,128,74.125.103.163,0
74.125.103.163,0,1,7823,Linux,20,1258920245.003310000,52,172.16.16.128,0
74.125.103.163,0,1,7824,Linux,20,1258920245.004606000,52,172.16.16.128,0
172.16.16.128,0,1,7825,Linux,20,1258920245.004656000,128,74.125.103.163,0
74.125.103.163,0,1,7826,Linux,20,1258920245.009631000,52,172.16.16.128,0
74.125.103.163,0,1,7827,Linux,20,1258920245.010828000,52,172.16.16.128,0
172.16.16.128,0,1,7828,Linux,20,1258920245.010869000,128,74.125.103.163,0
74.125.103.163,0,1,7829,Linux,20,1258920245.012035000,52,172.16.16.128,0
74.125.103.163,0,1,7830,Linux,20,1258920245.013813000,52,172.16.16.128,0
172.16.16.128,0,1,7831,Linux,20,1258920245.013867000,128,74.125.103.163,0
74.125.103.163,0,1,7832,Linux,20,1258920245.014526000,52,172.16.16.128,0
74.125.103.163,0,1,7833,Linux,20,1258920245.018124000,52,172.16.16.128,0
172.16.16.128,0,1,7834,Linux,20,1258920245.018163000,128,74.125.103.163,0
74.125.103.163,0,1,7835,Linux,20,1258920245.018430000,52,172.16.16.128,0
74.125.103.163,0,1,7836,Linux,20,1258920245.080123000,52,172.16.16.128,0
74.125.103.163,0,1,7837,Linux,20,1258920245.080132000,52,172.16.16.128,0
74.125.103.163,0,1,7838,Linux,20,1258920245.080136000,52,172.16.16.128,0
74.125.103.163,0,1,7839,Linux,20,1258920245.080139000,52,172.16.16.128,0
172.16.16.128,0,1,7840,Linux,20,1258920245.080356000,128,74.125.103.163,0
74.125.103.163,0,1,7841,Linux,20,1258920245.081216000,52,172.16.16.128,0
74.125.103.163,0,1,7842,Linux,20,1258920245.083900000,52,172.16.16.128,0
74.125.103.163,0,1,7843,Linux,20,1258920245.083909000,52,172.16.16.128,0
172.16.16.128,0,1,7844,Linux,20,1258920245.083981000,128,74.125.103.163,0
74.125.103.163,0,1,7845,Linux,20,1258920245.089164000,52,172.16.16.128,0
74.125.103.163,0,1,7846,Linux,20,1258920245.089170000,52,172.16.16.128,0
74.125.103.163,0,1,7847,Linux,20,1258920245.089172000,52,172.16.16.128,0
74.125.103.163,0,1,7848,Linux,20,1258920245.089175000,52,172.16.16.128,0
74.125.103.163,0,1,7849,Linux,20,1258920245.089697000,52,172.16.16.128,0
172.16.16.128,0,1,7850,Linux,20,1258920245.089741000,128,74.125.103.163,0
74.125.103.163,0,1,7851,Linux,20,1258920245.092137000,52,172.16.16.128,0
74.125.103.163,0,1,7852,Linux,20,1258920245.092177000,52,172.16.16.128,0
172.16.16.128,0,1,7853,Linux,20,1258920245.092218000,128,74.125.103.163,0
74.125.103.163,0,1,7854,Linux,20,1258920245.093260000,52,172.16.16.128,0
74.125.103.163,0,1,7855,Linux,20,1258920245.095269000,52,172.16.16.128,0
172.16.16.128,0,1,7856,Linux,20,1258920245.095312000,128,74.125.103.163,0
74.125.103.163,0,1,7857,Linux,20,1258920245.097803000,52,172.16.16.128,0
74.125.103.163,0,1,7858,Linux,20,1258920245.097810000,52,172.16.16.128,0
74.125.103.163,0,1,7859,Linux,20,1258920245.099584000,52,172.16.16.128,0
172.16.16.128,0,1,7860,Linux,20,1258920245.099642000,128,74.125.103.163,0
74.125.103.163,0,1,7861,Linux,20,1258920245.100194000,52,172.16.16.128,0
74.125.103.163,0,1,7862,Linux,20,1258920245.101341000,52,172.16.16.128,0
172.16.16.128,0,1,7863,Linux,20,1258920245.101382000,128,74.125.103.163,0
74.125.103.163,0,1,7864,Linux,20,1258920245.103081000,52,172.16.16.128,0
74.125.103.163,0,1,7865,Linux,20,1258920245.116353000,52,172.16.16.128,0
74.125.103.163,0,1,7866,Linux,20,1258920245.116363000,52,172.16.16.128,0
74.125.103.163,0,1,7867,Linux,20,1258920245.116366000,52,172.16.16.128,0
74.125.103.163,0,1,7868,Linux,20,1258920245.116372000,52,172.16.16.128,0
74.125.103.163,0,1,7869,Linux,20,1258920245.116375000,52,172.16.16.128,0
74.125.103.163,0,1,7870,Linux,20,1258920245.116378000,52,172.16.16.128,0
74.125.103.163,0,1,7871,Linux,20,1258920245.116381000,52,172.16.16.128,0
172.16.16.128,0,1,7872,Linux,20,1258920245.116570000,128,74.125.103.163,0
74.125.103.163,0,1,7873,Linux,20,1258920245.202199000,52,172.16.16.128,0
74.125.103.163,0,1,7874,Linux,20,1258920245.202207000,52,172.16.16.128,0
74.125.103.163,0,1,7875,Linux,20,1258920245.202322000,52,172.16.16.128,0
172.16.16.128,0,1,7876,Linux,20,1258920245.202370000,128,74.125.103.163,0
74.125.103.163,0,1,7877,Linux,20,1258920245.203605000,52,172.16.16.128,0
74.125.103.163,0,1,7878,Linux,20,1258920245.205097000,52,172.16.16.128,0
172.16.16.128,0,1,7879,Linux,20,1258920245.205147000,128,74.125.103.163,0
74.125.103.163,0,1,7880,Linux,20,1258920245.206234000,52,172.16.16.128,0
74.125.103.163,0,1,7881,Linux,20,1258920245.209373000,52,172.16.16.128,0
172.16.16.128,0,1,7882,Linux,20,1258920245.209411000,128,74.125.103.163,0
74.125.103.163,0,1,7883,Linux,20,1258920245.209683000,52,172.16.16.128,0
74.125.103.163,0,1,7884,Linux,20,1258920245.209986000,52,172.16.16.128,0
172.16.16.128,0,1,7885,Linux,20,1258920245.210022000,128,74.125.103.163,0
74.125.103.163,0,1,7886,Linux,20,1258920245.211085000,52,172.16.16.128,0
74.125.103.163,0,1,7887,Linux,20,1258920245.214569000,52,172.16.16.128,0
172.16.16.128,0,1,7888,Linux,20,1258920245.214618000,128,74.125.103.163,0
74.125.103.163,0,1,7889,Linux,20,1258920245.217165000,52,172.16.16.128,0
74.125.103.163,0,1,7890,Linux,20,1258920245.217802000,52,172.16.16.128,0
172.16.16.128,0,1,7891,Linux,20,1258920245.217840000,128,74.125.103.163,0
74.125.103.163,0,1,7892,Linux,20,1258920245.223214000,52,172.16.16.128,0
74.125.103.163,0,1,7893,Linux,20,1258920245.223519000,52,172.16.16.128,0
172.16.16.128,0,1,7894,Linux,20,1258920245.223557000,128,74.125.103.163,0
74.125.103.163,0,1,7895,Linux,20,1258920245.223825000,52,172.16.16.128,0
74.125.103.163,0,1,7896,Linux,20,1258920245.224144000,52,172.16.16.128,0
172.16.16.128,0,1,7897,Linux,20,1258920245.224183000,128,74.125.103.163,0
74.125.103.163,0,1,7898,Linux,20,1258920245.224438000,52,172.16.16.128,0
74.125.103.163,0,1,7899,Linux,20,1258920245.225212000,52,172.16.16.128,0
172.16.16.128,0,1,7900,Linux,20,1258920245.225250000,128,74.125.103.163,0
74.125.103.163,0,1,7901,Linux,20,1258920245.226390000,52,172.16.16.128,0
74.125.103.163,0,1,7902,Linux,20,1258920245.227587000,52,172.16.16.128,0
172.16.16.128,0,1,7903,Linux,20,1258920245.227627000,128,74.125.103.163,0
74.125.103.163,0,1,7904,Linux,20,1258920245.229866000,52,172.16.16.128,0
74.125.103.163,0,1,7905,Linux,20,1258920245.235521000,52,172.16.16.128,0
74.125.103.163,0,1,7906,Linux,20,1258920245.235527000,52,172.16.16.128,0
74.125.103.163,0,1,7907,Linux,20,1258920245.235530000,52,172.16.16.128,0
74.125.103.163,0,1,7908,Linux,20,1258920245.235532000,52,172.16.16.128,0
74.125.103.163,0,1,7909,Linux,20,1258920245.235535000,52,172.16.16.128,0
172.16.16.128,0,1,7910,Linux,20,1258920245.235661000,128,74.125.103.163,0
74.125.103.163,0,1,7911,Linux,20,1258920245.241440000,52,172.16.16.128,0
74.125.103.163,0,1,7912,Linux,20,1258920245.241446000,52,172.16.16.128,0
74.125.103.163,0,1,7913,Linux,20,1258920245.241449000,52,172.16.16.128,0
74.125.103.163,0,1,7914,Linux,20,1258920245.241451000,52,172.16.16.128,0
74.125.103.163,0,1,7915,Linux,20,1258920245.244644000,52,172.16.16.128,0
172.16.16.128,0,1,7916,Linux,20,1258920245.244706000,128,74.125.103.163,0
74.125.103.163,0,1,7917,Linux,20,1258920245.247675000,52,172.16.16.128,0
74.125.103.163,0,1,7918,Linux,20,1258920245.247681000,52,172.16.16.128,0
74.125.103.163,0,1,7919,Linux,20,1258920245.248355000,52,172.16.16.128,0
172.16.16.128,0,1,7920,Linux,20,1258920245.248406000,128,74.125.103.163,0
74.125.103.163,0,1,7921,Linux,20,1258920245.249819000,52,172.16.16.128,0
74.125.103.163,0,1,7922,Linux,20,1258920245.251048000,52,172.16.16.128,0
172.16.16.128,0,1,7923,Linux,20,1258920245.251088000,128,74.125.103.163,0
74.125.103.163,0,1,7924,Linux,20,1258920245.252257000,52,172.16.16.128,0
74.125.103.163,0,1,7925,Linux,20,1258920245.253502000,52,172.16.16.128,0
172.16.16.128,0,1,7926,Linux,20,1258920245.253539000,128,74.125.103.163,0
74.125.103.163,0,1,7927,Linux,20,1258920245.254719000,52,172.16.16.128,0
74.125.103.163,0,1,7928,Linux,20,1258920245.256881000,52,172.16.16.128,0
172.16.16.128,0,1,7929,Linux,20,1258920245.256921000,128,74.125.103.163,0
74.125.103.163,0,1,7930,Linux,20,1258920245.257189000,52,172.16.16.128,0
74.125.103.163,0,1,7931,Linux,20,1258920245.317282000,52,172.16.16.128,0
172.16.16.128,0,1,7932,Linux,20,1258920245.317404000,128,74.125.103.163,0
74.125.103.163,0,1,7933,Linux,20,1258920245.318477000,52,172.16.16.128,0
74.125.103.163,0,1,7934,Linux,20,1258920245.319730000,52,172.16.16.128,0
172.16.16.128,0,1,7935,Linux,20,1258920245.319774000,128,74.125.103.163,0
74.125.103.163,0,1,7936,Linux,20,1258920245.321388000,52,172.16.16.128,0
172.16.16.136,0,1,7937,Linux,20,1258920245.327448000,64,66.35.45.201,0
172.16.16.136,0,1,7938,Linux,20,1258920245.327657000,64,72.32.92.4,0
74.125.103.163,0,1,7939,Linux,20,1258920245.338795000,52,172.16.16.128,0
74.125.103.163,0,1,7940,Linux,20,1258920245.338802000,52,172.16.16.128,0
74.125.103.163,0,1,7941,Linux,20,1258920245.338805000,52,172.16.16.128,0
74.125.103.163,0,1,7942,Linux,20,1258920245.338808000,52,172.16.16.128,0
74.125.103.163,0,1,7943,Linux,20,1258920245.338810000,52,172.16.16.128,0
74.125.103.163,0,1,7944,Linux,20,1258920245.338813000,52,172.16.16.128,0
74.125.103.163,0,1,7945,Linux,20,1258920245.338816000,52,172.16.16.128,0
74.125.103.163,0,1,7946,Linux,20,1258920245.338826000,52,172.16.16.128,0
74.125.103.163,0,1,7947,Linux,20,1258920245.338828000,52,172.16.16.128,0
74.125.103.163,0,1,7948,Linux,20,1258920245.338831000,52,172.16.16.128,0
172.16.16.128,0,1,7949,Linux,20,1258920245.339026000,128,74.125.103.163,0
74.125.103.163,0,1,7950,Linux,20,1258920245.339448000,52,172.16.16.128,0
74.125.103.163,0,1,7951,Linux,20,1258920245.339452000,52,172.16.16.128,0
74.125.103.163,0,1,7952,Linux,20,1258920245.339454000,52,172.16.16.128,0
74.125.103.163,0,1,7953,Linux,20,1258920245.339897000,52,172.16.16.128,0
172.16.16.128,0,1,7954,Linux,20,1258920245.339934000,128,74.125.103.163,0
74.125.103.163,0,1,7955,Linux,20,1258920245.345060000,52,172.16.16.128,0
74.125.103.163,0,1,7956,Linux,20,1258920245.345068000,52,172.16.16.128,0
74.125.103.163,0,1,7957,Linux,20,1258920245.345071000,52,172.16.16.128,0
74.125.103.163,0,1,7958,Linux,20,1258920245.349636000,52,172.16.16.128,0
74.125.103.163,0,1,7959,Linux,20,1258920245.349641000,52,172.16.16.128,0
74.125.103.163,0,1,7960,Linux,20,1258920245.349645000,52,172.16.16.128,0
74.125.103.163,0,1,7961,Linux,20,1258920245.349648000,52,172.16.16.128,0
172.16.16.128,0,1,7962,Linux,20,1258920245.349753000,128,74.125.103.163,0
74.125.103.163,0,1,7963,Linux,20,1258920245.350277000,52,172.16.16.128,0
74.125.103.163,0,1,7964,Linux,20,1258920245.351696000,52,172.16.16.128,0
172.16.16.128,0,1,7965,Linux,20,1258920245.351737000,128,74.125.103.163,0
74.125.103.163,0,1,7966,Linux,20,1258920245.352591000,52,172.16.16.128,0
74.125.103.163,0,1,7967,Linux,20,1258920245.353838000,52,172.16.16.128,0
172.16.16.128,0,1,7968,Linux,20,1258920245.353881000,128,74.125.103.163,0
74.125.103.163,0,1,7969,Linux,20,1258920245.356323000,52,172.16.16.128,0
74.125.103.163,0,1,7970,Linux,20,1258920245.358652000,52,172.16.16.128,0
172.16.16.128,0,1,7971,Linux,20,1258920245.358700000,128,74.125.103.163,0
74.125.103.163,0,1,7972,Linux,20,1258920245.358952000,52,172.16.16.128,0
74.125.103.163,0,1,7973,Linux,20,1258920245.359914000,52,172.16.16.128,0
172.16.16.128,0,1,7974,Linux,20,1258920245.359953000,128,74.125.103.163,0
74.125.103.163,0,1,7975,Linux,20,1258920245.361178000,52,172.16.16.128,0
74.125.103.163,0,1,7976,Linux,20,1258920245.363059000,52,172.16.16.128,0
172.16.16.128,0,1,7977,Linux,20,1258920245.363099000,128,74.125.103.163,0
74.125.103.163,0,1,7978,Linux,20,1258920245.363750000,52,172.16.16.128,0
74.125.103.163,0,1,7979,Linux,20,1258920245.364894000,52,172.16.16.128,0
172.16.16.128,0,1,7980,Linux,20,1258920245.364932000,128,74.125.103.163,0
74.125.103.163,0,1,7981,Linux,20,1258920245.366151000,52,172.16.16.128,0
74.125.103.163,0,1,7982,Linux,20,1258920245.367396000,52,172.16.16.128,0
172.16.16.128,0,1,7983,Linux,20,1258920245.367435000,128,74.125.103.163,0
74.125.103.163,0,1,7984,Linux,20,1258920245.368607000,52,172.16.16.128,0
74.125.103.163,0,1,7985,Linux,20,1258920245.369858000,52,172.16.16.128,0
172.16.16.128,0,1,7986,Linux,20,1258920245.369896000,128,74.125.103.163,0
74.125.103.163,0,1,7987,Linux,20,1258920245.375796000,52,172.16.16.128,0
74.125.103.163,0,1,7988,Linux,20,1258920245.375803000,52,172.16.16.128,0
74.125.103.163,0,1,7989,Linux,20,1258920245.375807000,52,172.16.16.128,0
74.125.103.163,0,1,7990,Linux,20,1258920245.375810000,52,172.16.16.128,0
72.32.92.4,0,0,7991,Linux,20,1258920245.429223000,53,172.16.16.136,0
172.16.16.136,0,1,7992,Linux,20,1258920245.429321000,64,72.32.92.4,0
172.16.16.136,0,1,7993,Linux,20,1258920245.429490000,64,72.32.92.4,0
66.35.45.201,0,0,7994,Linux,20,1258920245.433247000,55,172.16.16.136,0
74.125.103.163,0,1,7995,Linux,20,1258920245.456192000,52,172.16.16.128,0
172.16.16.128,0,1,7996,Linux,20,1258920245.456301000,128,74.125.103.163,0
74.125.103.163,0,1,7997,Linux,20,1258920245.456552000,52,172.16.16.128,0
74.125.103.163,0,1,7998,Linux,20,1258920245.457422000,52,172.16.16.128,0
172.16.16.128,0,1,7999,Linux,20,1258920245.457460000,128,74.125.103.163,0
74.125.103.163,0,1,8000,Linux,20,1258920245.459008000,52,172.16.16.128,0
74.125.103.163,0,1,8001,Linux,20,1258920245.459476000,52,172.16.16.128,0
172.16.16.128,0,1,8002,Linux,20,1258920245.459514000,128,74.125.103.163,0
74.125.103.163,0,1,8003,Linux,20,1258920245.462162000,52,172.16.16.128,0
74.125.103.163,0,1,8004,Linux,20,1258920245.471688000,52,172.16.16.128,0
172.16.16.128,0,1,8005,Linux,20,1258920245.471804000,128,74.125.103.163,0
74.125.103.163,0,1,8006,Linux,20,1258920245.472229000,52,172.16.16.128,0
74.125.103.163,0,1,8007,Linux,20,1258920245.472235000,52,172.16.16.128,0
74.125.103.163,0,1,8008,Linux,20,1258920245.472706000,52,172.16.16.128,0
172.16.16.128,0,1,8009,Linux,20,1258920245.472744000,128,74.125.103.163,0
74.125.103.163,0,1,8010,Linux,20,1258920245.473176000,52,172.16.16.128,0
74.125.103.163,0,1,8011,Linux,20,1258920245.473180000,52,172.16.16.128,0
74.125.103.163,0,1,8012,Linux,20,1258920245.473400000,52,172.16.16.128,0
172.16.16.128,0,1,8013,Linux,20,1258920245.473438000,128,74.125.103.163,0
74.125.103.163,0,1,8014,Linux,20,1258920245.474734000,52,172.16.16.128,0
74.125.103.163,0,1,8015,Linux,20,1258920245.479391000,52,172.16.16.128,0
172.16.16.128,0,1,8016,Linux,20,1258920245.479431000,128,74.125.103.163,0
74.125.103.163,0,1,8017,Linux,20,1258920245.479696000,52,172.16.16.128,0
74.125.103.163,0,1,8018,Linux,20,1258920245.479969000,52,172.16.16.128,0
172.16.16.128,0,1,8019,Linux,20,1258920245.480006000,128,74.125.103.163,0
74.125.103.163,0,1,8020,Linux,20,1258920245.480281000,52,172.16.16.128,0
74.125.103.163,0,1,8021,Linux,20,1258920245.480585000,52,172.16.16.128,0
172.16.16.128,0,1,8022,Linux,20,1258920245.480623000,128,74.125.103.163,0
74.125.103.163,0,1,8023,Linux,20,1258920245.480892000,52,172.16.16.128,0
74.125.103.163,0,1,8024,Linux,20,1258920245.481495000,52,172.16.16.128,0
172.16.16.128,0,1,8025,Linux,20,1258920245.481532000,128,74.125.103.163,0
74.125.103.163,0,1,8026,Linux,20,1258920245.485652000,52,172.16.16.128,0
74.125.103.163,0,1,8027,Linux,20,1258920245.485935000,52,172.16.16.128,0
172.16.16.128,0,1,8028,Linux,20,1258920245.485980000,128,74.125.103.163,0
74.125.103.163,0,1,8029,Linux,20,1258920245.487070000,52,172.16.16.128,0
74.125.103.163,0,1,8030,Linux,20,1258920245.487073000,52,172.16.16.128,0
74.125.103.163,0,1,8031,Linux,20,1258920245.490908000,52,172.16.16.128,0
172.16.16.128,0,1,8032,Linux,20,1258920245.490955000,128,74.125.103.163,0
74.125.103.163,0,1,8033,Linux,20,1258920245.491211000,52,172.16.16.128,0
74.125.103.163,0,1,8034,Linux,20,1258920245.491517000,52,172.16.16.128,0
172.16.16.128,0,1,8035,Linux,20,1258920245.491552000,128,74.125.103.163,0
72.32.92.4,0,0,8036,Linux,20,1258920245.491618000,53,172.16.16.136,0
72.32.92.4,0,0,8037,Linux,20,1258920245.492165000,53,172.16.16.136,0
