TTL,TCP_OPTIONS,TCP_URP,PACKET_NO,PACKET_SIZE,TCP_WINDOW_SIZE,DF_FLAG,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,IP_FRAG_OFF,SRC_PORT,KNOWN_HOST_DEVICE,DST_PORT,SRC_IP,DST_IP,TCP_ACK,TCP_SEQ,TCP_FLAGS,PROTOCOL
64,N/A,N/A,167,20,N/A,0,N/A,0,1666897696.246554000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
64,N/A,N/A,168,20,N/A,0,N/A,0,1666897696.246664000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
64,N/A,N/A,169,20,N/A,0,N/A,0,1666897696.246681000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
64,N/A,N/A,170,20,N/A,0,N/A,0,1666897696.246725000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
64,N/A,N/A,171,20,N/A,0,N/A,0,1666897696.450322000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,172,20,N/A,1,N/A,0,1666897696.477035000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,02:04:05:b4:01:03:03:06:01:01:08:0a:14:bc:31:4f:00:00:00:00:04:02:00:00,0,173,20,65535,1,44,0,1666897696.483807000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,0,2146447160,··········S·,tcp
57,02:04:05:78:01:01:04:02:01:03:03:0d,0,174,20,64240,1,32,0,1666897696.491036000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1,1680900083,·······A··S·,tcp
64,N/A,0,175,20,4096,1,20,0,1666897696.491134000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,1,2146447161,·······A····,tcp
64,N/A,0,176,20,4096,1,20,0,1666897696.491438000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,1,2146447161,·······AP···,tcp
57,N/A,0,177,20,8,1,20,0,1666897696.498649000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,518,1680900084,·······A····,tcp
57,N/A,0,178,20,8,1,20,0,1666897696.502258000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,518,1680901544,·······AP···,tcp
57,N/A,0,179,20,8,1,20,0,1666897696.502259000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,518,1680900084,·······A····,tcp
64,01:01:05:0a:64:30:85:a8:64:30:88:2e,0,180,20,4096,1,32,0,1666897696.502345000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,1,2146447678,·······A····,tcp
64,N/A,0,181,20,4063,1,20,0,1666897696.502412000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,2107,2146447678,·······A····,tcp
64,N/A,0,182,20,4096,1,20,0,1666897696.511156000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,2107,2146447678,·······AP···,tcp
57,N/A,0,183,20,8,1,20,0,1666897696.517455000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,582,1680902190,·······A····,tcp
64,N/A,0,184,20,4096,1,20,0,1666897696.531899000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,2107,2146447742,·······AP···,tcp
57,N/A,0,185,20,8,1,20,0,1666897696.538062000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1168,1680902190,·······A····,tcp
57,N/A,0,186,20,8,1,20,0,1666897696.590798000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1168,1680902190,·······AP···,tcp
57,N/A,0,187,20,8,1,20,0,1666897696.590799000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1168,1680902978,·······AP···,tcp
64,N/A,0,188,20,4081,1,20,0,1666897696.590880000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,3050,2146448328,·······A····,tcp
248,01:01:08:0a:ed:9e:a4:c4:f4:03:39:97,0,189,20,133,0,32,0,1666897696.859907000,0,443,MacOS,56506,108.138.156.125,192.168.86.21,2,3425349524,·······AP···,tcp
248,01:01:08:0a:ed:9e:a4:c4:f4:03:39:97,0,190,20,133,0,32,0,1666897696.859907000,0,443,MacOS,56506,108.138.156.125,192.168.86.21,2,3425349563,·······A···F,tcp
64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4,0,191,20,2047,1,32,0,1666897696.859969000,0,56506,MacOS,443,192.168.86.21,108.138.156.125,40,3929612547,·······A····,tcp
64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4,0,192,20,2047,1,32,0,1666897696.860068000,0,56506,MacOS,443,192.168.86.21,108.138.156.125,41,3929612547,·······A····,tcp
64,01:01:08:0a:f4:06:e3:24:ed:9e:a4:c4,0,193,20,2048,1,32,0,1666897696.860135000,0,56506,MacOS,443,192.168.86.21,108.138.156.125,41,3929612547,·······A···F,tcp
248,01:01:08:0a:ed:9e:a4:de:f4:06:e3:24,0,194,20,133,0,32,0,1666897696.868721000,0,443,MacOS,56506,108.138.156.125,192.168.86.21,3,3425349564,·······A····,tcp
55,01:01:08:0a:e2:da:ba:eb:a7:ab:26:6a,0,195,20,504,1,32,0,1666897698.866874000,0,443,MacOS,60730,173.223.108.190,192.168.86.21,1,542959140,·······AP···,tcp
55,01:01:08:0a:e2:da:ba:eb:a7:ab:26:6a,0,196,20,504,1,32,0,1666897698.866874000,0,443,MacOS,60730,173.223.108.190,192.168.86.21,1,542959164,·······A···F,tcp
55,01:01:08:0a:e2:da:ba:fe:a7:ab:26:6a,0,197,20,504,1,32,0,1666897698.866875000,0,443,MacOS,60730,173.223.108.190,192.168.86.21,1,542959164,·······A···F,tcp
64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb,0,198,20,4604,1,32,0,1666897698.867157000,0,60730,MacOS,443,192.168.86.21,173.223.108.190,26,709311878,·······A····,tcp
64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb,0,199,20,4604,1,32,0,1666897698.867161000,0,60730,MacOS,443,192.168.86.21,173.223.108.190,26,709311878,·······A····,tcp
64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb,0,200,20,4604,1,32,0,1666897698.867470000,0,60730,MacOS,443,192.168.86.21,173.223.108.190,26,709311878,·······AP···,tcp
64,01:01:08:0a:a7:ac:fb:91:e2:da:ba:eb,0,201,20,4604,1,32,0,1666897698.867685000,0,60730,MacOS,443,192.168.86.21,173.223.108.190,26,709311902,·······A···F,tcp
55,N/A,0,202,20,0,1,20,0,1666897698.873787000,0,443,MacOS,60730,173.223.108.190,192.168.86.21,0,542959165,·········R··,tcp
55,N/A,0,203,20,0,1,20,0,1666897698.873787000,0,443,MacOS,60730,173.223.108.190,192.168.86.21,0,542959165,·········R··,tcp
64,N/A,0,204,20,4096,1,20,0,1666897699.070627000,0,60732,MacOS,443,192.168.86.21,162.159.128.233,3951,3996067476,·······AP···,tcp
46,N/A,N/A,205,20,N/A,1,N/A,0,1666897699.084437000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
46,N/A,N/A,206,20,N/A,1,N/A,0,1666897699.084438000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
46,N/A,N/A,207,20,N/A,1,N/A,0,1666897699.084438000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,208,20,N/A,1,N/A,0,1666897699.084615000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
64,N/A,N/A,209,20,N/A,1,N/A,0,1666897699.084911000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
64,N/A,N/A,210,20,N/A,1,N/A,0,1666897699.085028000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
57,N/A,0,211,20,8,1,20,0,1666897699.091617000,0,443,MacOS,60732,162.159.128.233,192.168.86.21,1540,2111136762,·······A····,tcp
46,N/A,N/A,212,20,N/A,1,N/A,0,1666897699.092848000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,213,20,N/A,1,N/A,0,1666897699.205194000,0,N/A,MacOS,N/A,192.168.86.21,17.248.131.29,N/A,N/A,N/A,N/A
57,N/A,0,214,20,8,1,20,0,1666897699.268101000,0,443,MacOS,60732,162.159.128.233,192.168.86.21,1540,2111136762,·······AP···,tcp
64,N/A,0,215,20,4089,1,20,0,1666897699.268325000,0,60732,MacOS,443,192.168.86.21,162.159.128.233,4389,3996067986,·······A····,tcp
53,N/A,N/A,216,20,N/A,1,N/A,0,1666897699.279258000,0,N/A,MacOS,N/A,17.248.131.29,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,0,217,20,4096,1,20,0,1666897699.464824000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,3050,2146448328,·······AP···,tcp
57,N/A,0,218,20,8,1,20,0,1666897699.471149000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680903133,·······A····,tcp
64,N/A,N/A,219,20,N/A,0,N/A,0,1666897699.485882000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
57,N/A,N/A,220,20,N/A,1,N/A,0,1666897699.496023000,0,N/A,MacOS,N/A,162.159.135.232,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,221,20,N/A,1,N/A,0,1666897699.521116000,0,N/A,MacOS,N/A,162.159.135.232,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,222,20,N/A,0,N/A,0,1666897699.547375000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
57,N/A,0,223,20,8,1,20,0,1666897699.738535000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680903133,·······A····,tcp
57,N/A,0,224,20,8,1,20,0,1666897699.738535000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680904593,·······A····,tcp
64,N/A,0,225,20,4050,1,20,0,1666897699.738600000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,5970,2146449054,·······A····,tcp
64,N/A,0,226,20,4096,1,20,0,1666897699.738681000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,5970,2146449054,·······A····,tcp
57,N/A,0,227,20,8,1,20,0,1666897699.739912000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680906053,·······A····,tcp
57,N/A,0,228,20,8,1,20,0,1666897699.739913000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680907513,·······A····,tcp
57,N/A,0,229,20,8,1,20,0,1666897699.739913000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680908973,·······A····,tcp
57,N/A,0,230,20,8,1,20,0,1666897699.739914000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680910433,·······A····,tcp
57,N/A,0,231,20,8,1,20,0,1666897699.739914000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680911893,·······A····,tcp
57,N/A,0,232,20,8,1,20,0,1666897699.739915000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680913353,·······A····,tcp
57,N/A,0,233,20,8,1,20,0,1666897699.739916000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680914813,·······A····,tcp
57,N/A,0,234,20,8,1,20,0,1666897699.739916000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680916273,·······AP···,tcp
64,N/A,0,235,20,3921,1,20,0,1666897699.739960000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,17152,2146449054,·······A····,tcp
64,N/A,0,236,20,4096,1,20,0,1666897699.740036000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,17152,2146449054,·······A····,tcp
57,N/A,0,237,20,8,1,20,0,1666897699.745019000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680917235,·······A····,tcp
57,N/A,0,238,20,8,1,20,0,1666897699.745020000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680918695,·······A····,tcp
57,N/A,0,239,20,8,1,20,0,1666897699.745021000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680920155,·······A····,tcp
57,N/A,0,240,20,8,1,20,0,1666897699.745021000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680921615,·······A····,tcp
57,N/A,0,241,20,8,1,20,0,1666897699.745022000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680923075,·······A····,tcp
57,N/A,0,242,20,8,1,20,0,1666897699.745022000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680924535,·······A····,tcp
57,N/A,0,243,20,8,1,20,0,1666897699.745023000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680925995,·······AP···,tcp
64,N/A,0,244,20,4050,1,20,0,1666897699.745074000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,20072,2146449054,·······A····,tcp
64,N/A,0,245,20,3941,1,20,0,1666897699.745113000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,27030,2146449054,·······A····,tcp
64,N/A,0,246,20,4096,1,20,0,1666897699.745153000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,27030,2146449054,·······A····,tcp
57,N/A,0,247,20,8,1,20,0,1666897699.766067000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680927113,·······A····,tcp
57,N/A,0,248,20,8,1,20,0,1666897699.766067000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680928573,·······A····,tcp
57,N/A,0,249,20,8,1,20,0,1666897699.766069000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680930033,·······A····,tcp
57,N/A,0,250,20,8,1,20,0,1666897699.766069000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680931493,·······A····,tcp
57,N/A,0,251,20,8,1,20,0,1666897699.766070000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680932953,·······A····,tcp
57,N/A,0,252,20,8,1,20,0,1666897699.766070000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680934413,·······A····,tcp
57,N/A,0,253,20,8,1,20,0,1666897699.766071000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680935873,·······A····,tcp
57,N/A,0,254,20,8,1,20,0,1666897699.766071000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680937333,·······A····,tcp
57,N/A,0,255,20,8,1,20,0,1666897699.766072000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680938793,·······A····,tcp
57,N/A,0,256,20,8,1,20,0,1666897699.766072000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680940253,·······A····,tcp
57,N/A,0,257,20,8,1,20,0,1666897699.766073000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680941713,·······A····,tcp
57,N/A,0,258,20,8,1,20,0,1666897699.766074000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680943173,·······AP···,tcp
57,N/A,0,259,20,8,1,20,0,1666897699.766074000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680943519,·······A····,tcp
57,N/A,0,260,20,8,1,20,0,1666897699.766075000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680944979,·······AP···,tcp
64,N/A,0,261,20,3845,1,20,0,1666897699.766128000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,43090,2146449054,·······A····,tcp
64,N/A,0,262,20,3809,1,20,0,1666897699.766160000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,45378,2146449054,·······A····,tcp
64,N/A,0,263,20,4096,1,20,0,1666897699.766250000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,45378,2146449054,·······A····,tcp
57,N/A,0,264,20,8,1,20,0,1666897699.771698000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680945461,·······A····,tcp
57,N/A,0,265,20,8,1,20,0,1666897699.771699000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680946921,·······A····,tcp
57,N/A,0,266,20,8,1,20,0,1666897699.771699000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680948381,·······A····,tcp
57,N/A,0,267,20,8,1,20,0,1666897699.771700000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680949841,·······AP···,tcp
64,N/A,0,268,20,4007,1,20,0,1666897699.771762000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,51032,2146449054,·······A····,tcp
64,N/A,0,269,20,4096,1,20,0,1666897699.771845000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,51032,2146449054,·······A····,tcp
57,N/A,0,270,20,8,1,20,0,1666897699.776033000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680951115,·······A····,tcp
57,N/A,0,271,20,8,1,20,0,1666897699.776034000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680952575,·······AP···,tcp
64,N/A,0,272,20,4051,1,20,0,1666897699.776078000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,53870,2146449054,·······A····,tcp
64,N/A,0,273,20,4096,1,20,0,1666897699.776147000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,53870,2146449054,·······A····,tcp
57,N/A,0,274,20,8,1,20,0,1666897699.778688000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680953953,·······A····,tcp
57,N/A,0,275,20,8,1,20,0,1666897699.778689000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680955413,·······A····,tcp
64,N/A,0,276,20,4050,1,20,0,1666897699.778722000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,56790,2146449054,·······A····,tcp
64,N/A,0,277,20,4096,1,20,0,1666897699.778779000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,56790,2146449054,·······A····,tcp
57,N/A,0,278,20,8,1,20,0,1666897699.779196000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680956873,·······A····,tcp
57,N/A,0,279,20,8,1,20,0,1666897699.779197000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680958333,·······A····,tcp
57,N/A,0,280,20,8,1,20,0,1666897699.779198000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680959793,·······A····,tcp
57,N/A,0,281,20,8,1,20,0,1666897699.779199000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680961253,·······A····,tcp
57,N/A,0,282,20,8,1,20,0,1666897699.779199000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680962713,·······A····,tcp
57,N/A,0,283,20,8,1,20,0,1666897699.779200000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680964173,·······AP···,tcp
64,N/A,0,284,20,3965,1,20,0,1666897699.779233000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,65156,2146449054,·······A····,tcp
64,N/A,0,285,20,4096,1,20,0,1666897699.779282000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,65156,2146449054,·······A····,tcp
57,N/A,0,286,20,8,1,20,0,1666897699.779786000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680965239,·······A····,tcp
57,N/A,0,287,20,8,1,20,0,1666897699.779787000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680966699,·······A····,tcp
57,N/A,0,288,20,8,1,20,0,1666897699.779788000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680968159,·······AP···,tcp
64,N/A,0,289,20,4041,1,20,0,1666897699.779811000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,68637,2146449054,·······A····,tcp
64,N/A,0,290,20,4096,1,20,0,1666897699.779844000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,68637,2146449054,·······A····,tcp
57,N/A,0,291,20,8,1,20,0,1666897699.797312000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680968720,·······A····,tcp
57,N/A,0,292,20,8,1,20,0,1666897699.797312000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680970180,·······A····,tcp
64,N/A,0,293,20,4050,1,20,0,1666897699.797356000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,71557,2146449054,·······A····,tcp
64,N/A,0,294,20,4096,1,20,0,1666897699.797424000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,71557,2146449054,·······A····,tcp
57,N/A,0,295,20,8,1,20,0,1666897699.798138000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680971640,·······A····,tcp
57,N/A,0,296,20,8,1,20,0,1666897699.798139000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680973100,·······A····,tcp
57,N/A,0,297,20,8,1,20,0,1666897699.798140000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680974560,·······A····,tcp
57,N/A,0,298,20,8,1,20,0,1666897699.798141000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680976020,·······A····,tcp
57,N/A,0,299,20,8,1,20,0,1666897699.798141000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680977480,·······A····,tcp
57,N/A,0,300,20,8,1,20,0,1666897699.798142000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680978940,·······A····,tcp
57,N/A,0,301,20,8,1,20,0,1666897699.798143000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680980400,·······A····,tcp
57,N/A,0,302,20,8,1,20,0,1666897699.798143000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680981860,·······A····,tcp
57,N/A,0,303,20,8,1,20,0,1666897699.798144000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680983320,·······A····,tcp
57,N/A,0,304,20,8,1,20,0,1666897699.798144000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680984780,·······AP···,tcp
64,N/A,0,305,20,3885,1,20,0,1666897699.798180000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,85043,2146449054,·······A····,tcp
64,N/A,0,306,20,4096,1,20,0,1666897699.798231000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,85043,2146449054,·······A····,tcp
57,N/A,0,307,20,8,1,20,0,1666897699.804583000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680985126,·······A····,tcp
57,N/A,0,308,20,8,1,20,0,1666897699.804583000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680986586,·······A····,tcp
57,N/A,0,309,20,8,1,20,0,1666897699.804584000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680988046,·······A····,tcp
57,N/A,0,310,20,8,1,20,0,1666897699.804585000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680989506,·······A····,tcp
57,N/A,0,311,20,8,1,20,0,1666897699.804585000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680990966,·······A····,tcp
57,N/A,0,312,20,8,1,20,0,1666897699.804586000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680992426,·······A····,tcp
57,N/A,0,313,20,8,1,20,0,1666897699.804587000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680993886,·······A····,tcp
57,N/A,0,314,20,8,1,20,0,1666897699.804588000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680995346,·······A····,tcp
57,N/A,0,315,20,8,1,20,0,1666897699.804588000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680996806,·······A····,tcp
57,N/A,0,316,20,8,1,20,0,1666897699.804588000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680998266,·······A····,tcp
57,N/A,0,317,20,8,1,20,0,1666897699.804589000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1680999726,·······A····,tcp
64,N/A,0,318,20,3845,1,20,0,1666897699.804656000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,101103,2146449054,·······A····,tcp
64,N/A,0,319,20,4096,1,20,0,1666897699.804731000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,101103,2146449054,·······A····,tcp
57,N/A,0,320,20,8,1,20,0,1666897699.805286000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681001186,·······AP···,tcp
57,N/A,0,321,20,8,1,20,0,1666897699.805287000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681001532,·······A····,tcp
57,N/A,0,322,20,8,1,20,0,1666897699.805287000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681002992,·······A····,tcp
57,N/A,0,323,20,8,1,20,0,1666897699.805288000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681004452,·······A····,tcp
57,N/A,0,324,20,8,1,20,0,1666897699.805289000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681005912,·······A····,tcp
57,N/A,0,325,20,8,1,20,0,1666897699.805289000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681007372,·······A····,tcp
57,N/A,0,326,20,8,1,20,0,1666897699.805290000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,1894,1681008832,·······AP···,tcp
64,N/A,0,327,20,3972,1,20,0,1666897699.805322000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,109022,2146449054,·······A····,tcp
64,N/A,0,328,20,4096,1,20,0,1666897699.805374000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,109022,2146449054,·······A····,tcp
