PROTOCOL,MF_FLAG,PACKET_NO,IP_FRAG_OFF,SRC_PORT,DST_IP,TTL,PACKET_SIZE,KNOWN_HOST_DEVICE,TIMESTAMP,DST_PORT,DF_FLAG,SRC_IP 
N/A,0,5702,0,N/A,172.16.16.128,51,20,Linux,1258920238.848055000,N/A,0,209.85.225.118
N/A,0,5703,0,N/A,172.16.16.128,51,20,Linux,1258920238.848057000,N/A,0,209.85.225.133
N/A,0,5704,0,N/A,172.16.16.128,51,20,Linux,1258920238.848060000,N/A,0,209.85.225.133
N/A,0,5705,0,N/A,172.16.16.128,51,20,Linux,1258920238.848062000,N/A,0,209.85.225.133
N/A,0,5706,0,N/A,172.16.16.128,51,20,Linux,1258920238.848066000,N/A,0,209.85.225.133
N/A,0,5707,0,N/A,209.85.225.118,128,20,Linux,1258920238.848212000,N/A,1,172.16.16.128
N/A,0,5708,0,N/A,172.16.16.128,51,20,Linux,1258920238.875654000,N/A,0,209.85.225.118
N/A,0,5709,0,N/A,172.16.16.128,51,20,Linux,1258920238.885464000,N/A,0,209.85.225.118
N/A,0,5710,0,N/A,74.125.103.163,128,20,Linux,1258920238.896153000,N/A,1,172.16.16.128
N/A,0,5711,0,N/A,74.125.166.28,128,20,Linux,1258920238.896950000,N/A,1,172.16.16.128
N/A,0,5712,0,N/A,74.125.166.28,128,20,Linux,1258920238.897735000,N/A,1,172.16.16.128
N/A,0,5713,0,N/A,74.125.95.138,128,20,Linux,1258920238.897840000,N/A,1,172.16.16.128
N/A,0,5714,0,N/A,172.16.16.128,51,20,Linux,1258920238.947138000,N/A,0,74.125.95.138
N/A,0,5715,0,N/A,74.125.95.155,128,20,Linux,1258920238.955372000,N/A,1,172.16.16.128
N/A,0,5716,0,N/A,209.85.225.133,128,20,Linux,1258920238.955453000,N/A,1,172.16.16.128
N/A,0,5717,0,N/A,209.85.225.118,128,20,Linux,1258920238.958364000,N/A,1,172.16.16.128
N/A,0,5718,0,N/A,172.16.16.128,52,20,Linux,1258920238.998221000,N/A,0,74.125.166.28
N/A,0,5719,0,N/A,172.16.16.128,52,20,Linux,1258920239.003143000,N/A,0,74.125.166.28
N/A,0,5720,0,N/A,74.125.166.28,128,20,Linux,1258920239.003213000,N/A,1,172.16.16.128
N/A,0,5721,0,N/A,172.16.16.128,52,20,Linux,1258920239.004389000,N/A,0,74.125.166.28
N/A,0,5722,0,N/A,172.16.16.128,52,20,Linux,1258920239.004394000,N/A,0,74.125.166.28
N/A,0,5723,0,N/A,172.16.16.128,52,20,Linux,1258920239.012840000,N/A,0,74.125.166.28
N/A,0,5724,0,N/A,172.16.16.128,52,20,Linux,1258920239.012848000,N/A,0,74.125.166.28
N/A,0,5725,0,N/A,172.16.16.128,52,20,Linux,1258920239.012851000,N/A,0,74.125.166.28
N/A,0,5726,0,N/A,172.16.16.128,52,20,Linux,1258920239.012854000,N/A,0,74.125.166.28
N/A,0,5727,0,N/A,172.16.16.128,52,20,Linux,1258920239.012857000,N/A,0,74.125.166.28
N/A,0,5728,0,N/A,172.16.16.128,52,20,Linux,1258920239.012860000,N/A,0,74.125.166.28
N/A,0,5729,0,N/A,172.16.16.128,52,20,Linux,1258920239.012863000,N/A,0,74.125.166.28
N/A,0,5730,0,N/A,74.125.166.28,128,20,Linux,1258920239.013015000,N/A,1,172.16.16.128
N/A,0,5731,0,N/A,172.16.16.128,52,20,Linux,1258920239.014450000,N/A,0,74.125.166.28
N/A,0,5732,0,N/A,172.16.16.128,52,20,Linux,1258920239.015944000,N/A,0,74.125.166.28
N/A,0,5733,0,N/A,74.125.166.28,128,20,Linux,1258920239.015984000,N/A,1,172.16.16.128
N/A,0,5734,0,N/A,172.16.16.128,52,20,Linux,1258920239.017019000,N/A,0,74.125.166.28
N/A,0,5735,0,N/A,172.16.16.128,52,20,Linux,1258920239.018350000,N/A,0,74.125.166.28
N/A,0,5736,0,N/A,74.125.166.28,128,20,Linux,1258920239.018396000,N/A,1,172.16.16.128
N/A,0,5737,0,N/A,172.16.16.128,52,20,Linux,1258920239.019056000,N/A,0,74.125.166.28
N/A,0,5738,0,N/A,172.16.16.128,52,20,Linux,1258920239.020652000,N/A,0,74.125.166.28
N/A,0,5739,0,N/A,74.125.166.28,128,20,Linux,1258920239.020703000,N/A,1,172.16.16.128
N/A,0,5740,0,N/A,172.16.16.128,52,20,Linux,1258920239.022981000,N/A,0,74.125.166.28
N/A,0,5741,0,N/A,172.16.16.128,52,20,Linux,1258920239.022999000,N/A,0,74.125.166.28
N/A,0,5742,0,N/A,172.16.16.128,52,20,Linux,1258920239.025837000,N/A,0,74.125.166.28
N/A,0,5743,0,N/A,172.16.16.128,52,20,Linux,1258920239.025842000,N/A,0,74.125.166.28
N/A,0,5744,0,N/A,74.125.166.28,128,20,Linux,1258920239.025909000,N/A,1,172.16.16.128
N/A,0,5745,0,N/A,172.16.16.128,52,20,Linux,1258920239.026074000,N/A,0,74.125.166.28
N/A,0,5746,0,N/A,172.16.16.128,52,20,Linux,1258920239.026856000,N/A,0,74.125.166.28
N/A,0,5747,0,N/A,172.16.16.128,52,20,Linux,1258920239.028783000,N/A,0,74.125.166.28
N/A,0,5748,0,N/A,74.125.166.28,128,20,Linux,1258920239.028853000,N/A,1,172.16.16.128
N/A,0,5749,0,N/A,172.16.16.128,52,20,Linux,1258920239.029355000,N/A,0,74.125.166.28
N/A,0,5750,0,N/A,172.16.16.128,52,20,Linux,1258920239.029984000,N/A,0,74.125.166.28
N/A,0,5751,0,N/A,74.125.166.28,128,20,Linux,1258920239.030022000,N/A,1,172.16.16.128
N/A,0,5752,0,N/A,172.16.16.128,53,20,Linux,1258920239.030109000,N/A,0,74.125.103.163
N/A,0,5753,0,N/A,172.16.16.128,51,20,Linux,1258920239.051554000,N/A,0,209.85.225.133
N/A,0,5754,0,N/A,209.85.225.133,128,20,Linux,1258920239.051613000,N/A,1,172.16.16.128
N/A,0,5755,0,N/A,172.16.16.128,51,20,Linux,1258920239.054143000,N/A,0,209.85.225.118
N/A,0,5756,0,N/A,209.85.225.118,128,20,Linux,1258920239.054174000,N/A,1,172.16.16.128
N/A,0,5757,0,N/A,209.85.225.133,128,20,Linux,1258920239.055355000,N/A,1,172.16.16.128
N/A,0,5758,0,N/A,209.85.225.133,128,20,Linux,1258920239.055392000,N/A,1,172.16.16.128
N/A,0,5759,0,N/A,209.85.225.118,128,20,Linux,1258920239.088390000,N/A,1,172.16.16.128
N/A,0,5760,0,N/A,209.85.225.133,128,20,Linux,1258920239.088473000,N/A,1,172.16.16.128
N/A,0,5761,0,N/A,172.16.16.128,51,20,Linux,1258920239.093238000,N/A,0,209.85.225.133
N/A,0,5762,0,N/A,209.85.225.133,128,20,Linux,1258920239.093275000,N/A,1,172.16.16.128
N/A,0,5763,0,N/A,172.16.16.128,51,20,Linux,1258920239.099594000,N/A,0,74.125.95.138
N/A,0,5764,0,N/A,172.16.16.128,51,20,Linux,1258920239.101185000,N/A,0,209.85.225.133
N/A,0,5765,0,N/A,209.85.225.133,128,20,Linux,1258920239.101220000,N/A,1,172.16.16.128
N/A,0,5766,0,N/A,172.16.16.128,52,20,Linux,1258920239.113826000,N/A,0,74.125.166.28
N/A,0,5767,0,N/A,74.125.166.28,128,20,Linux,1258920239.113928000,N/A,1,172.16.16.128
N/A,0,5768,0,N/A,172.16.16.128,52,20,Linux,1258920239.114916000,N/A,0,74.125.166.28
N/A,0,5769,0,N/A,172.16.16.128,52,20,Linux,1258920239.118360000,N/A,0,74.125.166.28
N/A,0,5770,0,N/A,74.125.166.28,128,20,Linux,1258920239.118408000,N/A,1,172.16.16.128
N/A,0,5771,0,N/A,172.16.16.128,52,20,Linux,1258920239.123021000,N/A,0,74.125.166.28
N/A,0,5772,0,N/A,172.16.16.128,52,20,Linux,1258920239.124657000,N/A,0,74.125.166.28
N/A,0,5773,0,N/A,74.125.166.28,128,20,Linux,1258920239.124719000,N/A,1,172.16.16.128
N/A,0,5774,0,N/A,172.16.16.128,52,20,Linux,1258920239.126917000,N/A,0,74.125.166.28
N/A,0,5775,0,N/A,172.16.16.128,52,20,Linux,1258920239.127244000,N/A,0,74.125.166.28
N/A,0,5776,0,N/A,74.125.166.28,128,20,Linux,1258920239.127286000,N/A,1,172.16.16.128
N/A,0,5777,0,N/A,172.16.16.128,52,20,Linux,1258920239.130868000,N/A,0,74.125.166.28
N/A,0,5778,0,N/A,172.16.16.128,52,20,Linux,1258920239.130881000,N/A,0,74.125.166.28
N/A,0,5779,0,N/A,172.16.16.128,52,20,Linux,1258920239.141487000,N/A,0,74.125.166.28
N/A,0,5780,0,N/A,172.16.16.128,52,20,Linux,1258920239.141493000,N/A,0,74.125.166.28
N/A,0,5781,0,N/A,172.16.16.128,52,20,Linux,1258920239.141496000,N/A,0,74.125.166.28
N/A,0,5782,0,N/A,172.16.16.128,52,20,Linux,1258920239.141499000,N/A,0,74.125.166.28
N/A,0,5783,0,N/A,172.16.16.128,52,20,Linux,1258920239.141502000,N/A,0,74.125.166.28
N/A,0,5784,0,N/A,172.16.16.128,52,20,Linux,1258920239.141504000,N/A,0,74.125.166.28
N/A,0,5785,0,N/A,172.16.16.128,52,20,Linux,1258920239.141508000,N/A,0,74.125.166.28
N/A,0,5786,0,N/A,172.16.16.128,52,20,Linux,1258920239.141511000,N/A,0,74.125.166.28
N/A,0,5787,0,N/A,172.16.16.128,52,20,Linux,1258920239.141513000,N/A,0,74.125.166.28
N/A,0,5788,0,N/A,74.125.166.28,128,20,Linux,1258920239.141689000,N/A,1,172.16.16.128
N/A,0,5789,0,N/A,74.125.166.28,128,20,Linux,1258920239.153311000,N/A,1,172.16.16.128
N/A,0,5790,0,N/A,209.85.225.118,128,20,Linux,1258920239.155370000,N/A,1,172.16.16.128
N/A,0,5791,0,N/A,172.16.16.128,52,20,Linux,1258920239.160689000,N/A,0,74.125.166.28
N/A,0,5792,0,N/A,172.16.16.128,52,20,Linux,1258920239.160695000,N/A,0,74.125.166.28
N/A,0,5793,0,N/A,172.16.16.128,52,20,Linux,1258920239.161366000,N/A,0,74.125.166.28
N/A,0,5794,0,N/A,172.16.16.128,52,20,Linux,1258920239.161370000,N/A,0,74.125.166.28
N/A,0,5795,0,N/A,74.125.166.28,128,20,Linux,1258920239.161435000,N/A,1,172.16.16.128
N/A,0,5796,0,N/A,172.16.16.128,52,20,Linux,1258920239.161502000,N/A,0,74.125.166.28
N/A,0,5797,0,N/A,172.16.16.128,52,20,Linux,1258920239.164761000,N/A,0,74.125.166.28
N/A,0,5798,0,N/A,172.16.16.128,52,20,Linux,1258920239.164770000,N/A,0,74.125.166.28
N/A,0,5799,0,N/A,172.16.16.128,52,20,Linux,1258920239.164774000,N/A,0,74.125.166.28
N/A,0,5800,0,N/A,172.16.16.128,52,20,Linux,1258920239.164777000,N/A,0,74.125.166.28
N/A,0,5801,0,N/A,172.16.16.128,52,20,Linux,1258920239.164781000,N/A,0,74.125.166.28
N/A,0,5802,0,N/A,172.16.16.128,52,20,Linux,1258920239.164784000,N/A,0,74.125.166.28
N/A,0,5803,0,N/A,74.125.166.28,128,20,Linux,1258920239.164972000,N/A,1,172.16.16.128
N/A,0,5804,0,N/A,172.16.16.128,52,20,Linux,1258920239.165054000,N/A,0,74.125.166.28
N/A,0,5805,0,N/A,74.125.166.28,128,20,Linux,1258920239.165089000,N/A,1,172.16.16.128
N/A,0,5806,0,N/A,172.16.16.128,51,20,Linux,1258920239.173451000,N/A,0,209.85.225.118
N/A,0,5807,0,N/A,209.85.225.118,128,20,Linux,1258920239.173513000,N/A,1,172.16.16.128
N/A,0,5808,0,N/A,172.16.16.128,52,20,Linux,1258920239.197822000,N/A,0,74.125.166.28
N/A,0,5809,0,N/A,172.16.16.128,52,20,Linux,1258920239.200350000,N/A,0,74.125.166.28
N/A,0,5810,0,N/A,74.125.166.28,128,20,Linux,1258920239.200396000,N/A,1,172.16.16.128
N/A,0,5811,0,N/A,172.16.16.128,52,20,Linux,1258920239.200654000,N/A,0,74.125.166.28
N/A,0,5812,0,N/A,172.16.16.128,52,20,Linux,1258920239.246286000,N/A,0,74.125.166.28
N/A,0,5813,0,N/A,74.125.166.28,128,20,Linux,1258920239.246392000,N/A,1,172.16.16.128
N/A,0,5814,0,N/A,172.16.16.128,51,20,Linux,1258920239.247460000,N/A,1,74.125.166.28
N/A,0,5815,0,N/A,172.16.16.128,51,20,Linux,1258920239.248801000,N/A,1,74.125.166.28
N/A,0,5816,0,N/A,74.125.166.28,128,20,Linux,1258920239.248843000,N/A,1,172.16.16.128
N/A,0,5817,0,N/A,172.16.16.128,51,20,Linux,1258920239.254303000,N/A,1,74.125.166.28
N/A,0,5818,0,N/A,172.16.16.128,51,20,Linux,1258920239.255078000,N/A,1,74.125.166.28
N/A,0,5819,0,N/A,74.125.166.28,128,20,Linux,1258920239.255118000,N/A,1,172.16.16.128
N/A,0,5820,0,N/A,172.16.16.128,51,20,Linux,1258920239.256357000,N/A,1,74.125.166.28
N/A,0,5821,0,N/A,172.16.16.128,51,20,Linux,1258920239.257609000,N/A,1,74.125.166.28
N/A,0,5822,0,N/A,74.125.166.28,128,20,Linux,1258920239.257647000,N/A,1,172.16.16.128
N/A,0,5823,0,N/A,172.16.16.128,51,20,Linux,1258920239.258812000,N/A,1,74.125.166.28
N/A,0,5824,0,N/A,172.16.16.128,51,20,Linux,1258920239.261928000,N/A,1,74.125.166.28
N/A,0,5825,0,N/A,74.125.166.28,128,20,Linux,1258920239.261966000,N/A,1,172.16.16.128
N/A,0,5826,0,N/A,172.16.16.128,51,20,Linux,1258920239.262887000,N/A,1,74.125.166.28
N/A,0,5827,0,N/A,172.16.16.128,51,20,Linux,1258920239.263692000,N/A,1,74.125.166.28
N/A,0,5828,0,N/A,74.125.166.28,128,20,Linux,1258920239.263731000,N/A,1,172.16.16.128
N/A,0,5829,0,N/A,172.16.16.128,51,20,Linux,1258920239.265909000,N/A,1,74.125.166.28
N/A,0,5830,0,N/A,172.16.16.128,51,20,Linux,1258920239.266575000,N/A,1,74.125.166.28
N/A,0,5831,0,N/A,74.125.166.28,128,20,Linux,1258920239.266613000,N/A,1,172.16.16.128
N/A,0,5832,0,N/A,172.16.16.128,51,20,Linux,1258920239.267782000,N/A,1,74.125.166.28
N/A,0,5833,0,N/A,172.16.16.128,51,20,Linux,1258920239.269033000,N/A,1,74.125.166.28
N/A,0,5834,0,N/A,74.125.166.28,128,20,Linux,1258920239.269073000,N/A,1,172.16.16.128
N/A,0,5835,0,N/A,172.16.16.128,51,20,Linux,1258920239.271637000,N/A,1,74.125.166.28
N/A,0,5836,0,N/A,172.16.16.128,51,20,Linux,1258920239.274616000,N/A,1,74.125.166.28
N/A,0,5837,0,N/A,74.125.166.28,128,20,Linux,1258920239.274667000,N/A,1,172.16.16.128
N/A,0,5838,0,N/A,172.16.16.128,51,20,Linux,1258920239.275808000,N/A,1,74.125.166.28
N/A,0,5839,0,N/A,172.16.16.128,51,20,Linux,1258920239.277053000,N/A,1,74.125.166.28
N/A,0,5840,0,N/A,74.125.166.28,128,20,Linux,1258920239.277093000,N/A,1,172.16.16.128
N/A,0,5841,0,N/A,172.16.16.128,51,20,Linux,1258920239.278266000,N/A,1,74.125.166.28
N/A,0,5842,0,N/A,172.16.16.128,51,20,Linux,1258920239.278479000,N/A,1,74.125.166.28
N/A,0,5843,0,N/A,74.125.166.28,128,20,Linux,1258920239.278518000,N/A,1,172.16.16.128
N/A,0,5844,0,N/A,172.16.16.128,51,20,Linux,1258920239.280240000,N/A,1,74.125.166.28
N/A,0,5845,0,N/A,172.16.16.128,51,20,Linux,1258920239.283696000,N/A,1,74.125.166.28
N/A,0,5846,0,N/A,74.125.166.28,128,20,Linux,1258920239.283736000,N/A,1,172.16.16.128
N/A,0,5847,0,N/A,172.16.16.128,51,20,Linux,1258920239.284003000,N/A,1,74.125.166.28
N/A,0,5848,0,N/A,172.16.16.128,51,20,Linux,1258920239.284308000,N/A,1,74.125.166.28
N/A,0,5849,0,N/A,74.125.166.28,128,20,Linux,1258920239.284345000,N/A,1,172.16.16.128
N/A,0,5850,0,N/A,172.16.16.128,51,20,Linux,1258920239.287081000,N/A,1,74.125.166.28
N/A,0,5851,0,N/A,172.16.16.128,51,20,Linux,1258920239.287086000,N/A,1,74.125.166.28
N/A,0,5852,0,N/A,172.16.16.128,51,20,Linux,1258920239.288196000,N/A,1,74.125.166.28
N/A,0,5853,0,N/A,74.125.166.28,128,20,Linux,1258920239.288244000,N/A,1,172.16.16.128
N/A,0,5854,0,N/A,172.16.16.128,51,20,Linux,1258920239.288913000,N/A,1,74.125.166.28
N/A,0,5855,0,N/A,172.16.16.128,52,20,Linux,1258920239.290093000,N/A,0,74.125.166.28
N/A,0,5856,0,N/A,172.16.16.128,52,20,Linux,1258920239.291338000,N/A,0,74.125.166.28
N/A,0,5857,0,N/A,74.125.166.28,128,20,Linux,1258920239.291382000,N/A,1,172.16.16.128
N/A,0,5858,0,N/A,172.16.16.128,52,20,Linux,1258920239.292947000,N/A,0,74.125.166.28
N/A,0,5859,0,N/A,172.16.16.128,52,20,Linux,1258920239.293913000,N/A,0,74.125.166.28
N/A,0,5860,0,N/A,74.125.166.28,128,20,Linux,1258920239.293952000,N/A,1,172.16.16.128
N/A,0,5861,0,N/A,172.16.16.128,52,20,Linux,1258920239.295417000,N/A,0,74.125.166.28
N/A,0,5862,0,N/A,172.16.16.128,52,20,Linux,1258920239.297632000,N/A,0,74.125.166.28
N/A,0,5863,0,N/A,74.125.166.28,128,20,Linux,1258920239.297670000,N/A,1,172.16.16.128
N/A,0,5864,0,N/A,172.16.16.128,52,20,Linux,1258920239.297939000,N/A,0,74.125.166.28
N/A,0,5865,0,N/A,172.16.16.128,53,20,Linux,1258920239.298091000,N/A,0,74.125.103.163
N/A,0,5866,0,N/A,172.16.16.128,53,20,Linux,1258920239.298380000,N/A,0,74.125.103.163
N/A,0,5867,0,N/A,172.16.16.128,53,20,Linux,1258920239.298384000,N/A,0,74.125.103.163
N/A,0,5868,0,N/A,74.125.103.163,128,20,Linux,1258920239.298431000,N/A,1,172.16.16.128
N/A,0,5869,0,N/A,172.16.16.128,51,20,Linux,1258920239.300042000,N/A,1,74.125.166.28
N/A,0,5870,0,N/A,74.125.166.28,128,20,Linux,1258920239.300085000,N/A,1,172.16.16.128
N/A,0,5871,0,N/A,172.16.16.128,51,20,Linux,1258920239.301360000,N/A,1,74.125.166.28
N/A,0,5872,0,N/A,172.16.16.128,51,20,Linux,1258920239.302955000,N/A,1,74.125.166.28
N/A,0,5873,0,N/A,74.125.166.28,128,20,Linux,1258920239.303007000,N/A,1,172.16.16.128
N/A,0,5874,0,N/A,172.16.16.128,51,20,Linux,1258920239.329625000,N/A,1,74.125.166.28
N/A,0,5875,0,N/A,172.16.16.128,51,20,Linux,1258920239.332115000,N/A,1,74.125.166.28
N/A,0,5876,0,N/A,74.125.166.28,128,20,Linux,1258920239.332165000,N/A,1,172.16.16.128
N/A,0,5877,0,N/A,172.16.16.128,51,20,Linux,1258920239.332424000,N/A,1,74.125.166.28
N/A,0,5878,0,N/A,209.85.225.106,128,20,Linux,1258920239.379089000,N/A,1,172.16.16.128
N/A,0,5879,0,N/A,74.125.95.138,128,20,Linux,1258920239.388415000,N/A,1,172.16.16.128
N/A,0,5880,0,N/A,172.16.16.128,53,20,Linux,1258920239.388878000,N/A,0,74.125.103.163
N/A,0,5881,0,N/A,172.16.16.128,53,20,Linux,1258920239.388884000,N/A,0,74.125.103.163
N/A,0,5882,0,N/A,172.16.16.128,53,20,Linux,1258920239.388886000,N/A,0,74.125.103.163
N/A,0,5883,0,N/A,172.16.16.128,52,20,Linux,1258920239.392931000,N/A,0,74.125.166.28
N/A,0,5884,0,N/A,74.125.166.28,128,20,Linux,1258920239.393024000,N/A,1,172.16.16.128
N/A,0,5885,0,N/A,172.16.16.128,52,20,Linux,1258920239.401894000,N/A,0,74.125.166.28
N/A,0,5886,0,N/A,172.16.16.128,52,20,Linux,1258920239.401903000,N/A,0,74.125.166.28
N/A,0,5887,0,N/A,172.16.16.128,52,20,Linux,1258920239.401906000,N/A,0,74.125.166.28
N/A,0,5888,0,N/A,172.16.16.128,52,20,Linux,1258920239.401909000,N/A,0,74.125.166.28
N/A,0,5889,0,N/A,172.16.16.128,52,20,Linux,1258920239.401912000,N/A,0,74.125.166.28
N/A,0,5890,0,N/A,172.16.16.128,52,20,Linux,1258920239.401915000,N/A,0,74.125.166.28
N/A,0,5891,0,N/A,172.16.16.128,52,20,Linux,1258920239.401918000,N/A,0,74.125.166.28
N/A,0,5892,0,N/A,74.125.166.28,128,20,Linux,1258920239.403542000,N/A,1,172.16.16.128
N/A,0,5893,0,N/A,172.16.16.128,52,20,Linux,1258920239.404062000,N/A,0,74.125.166.28
N/A,0,5894,0,N/A,172.16.16.128,51,20,Linux,1258920239.418604000,N/A,0,209.85.225.106
N/A,0,5895,0,N/A,172.16.16.128,51,20,Linux,1258920239.418612000,N/A,0,209.85.225.106
N/A,0,5896,0,N/A,209.85.225.106,128,20,Linux,1258920239.464869000,N/A,1,172.16.16.128
N/A,0,5897,0,N/A,172.16.16.128,52,20,Linux,1258920239.491667000,N/A,0,74.125.166.28
N/A,0,5898,0,N/A,74.125.166.28,128,20,Linux,1258920239.491771000,N/A,1,172.16.16.128
N/A,0,5899,0,N/A,172.16.16.128,52,20,Linux,1258920239.491929000,N/A,0,74.125.166.28
N/A,0,5900,0,N/A,172.16.16.128,52,20,Linux,1258920239.492233000,N/A,0,74.125.166.28
N/A,0,5901,0,N/A,74.125.166.28,128,20,Linux,1258920239.492271000,N/A,1,172.16.16.128
N/A,0,5902,0,N/A,172.16.16.128,52,20,Linux,1258920239.493007000,N/A,0,74.125.166.28
N/A,0,5903,0,N/A,172.16.16.128,52,20,Linux,1258920239.493011000,N/A,0,74.125.166.28
N/A,0,5904,0,N/A,172.16.16.128,52,20,Linux,1258920239.493421000,N/A,0,74.125.166.28
N/A,0,5905,0,N/A,74.125.166.28,128,20,Linux,1258920239.493465000,N/A,1,172.16.16.128
N/A,0,5906,0,N/A,172.16.16.128,52,20,Linux,1258920239.494397000,N/A,0,74.125.166.28
N/A,0,5907,0,N/A,172.16.16.128,52,20,Linux,1258920239.495571000,N/A,0,74.125.166.28
N/A,0,5908,0,N/A,74.125.166.28,128,20,Linux,1258920239.495608000,N/A,1,172.16.16.128
N/A,0,5909,0,N/A,172.16.16.128,52,20,Linux,1258920239.496779000,N/A,0,74.125.166.28
N/A,0,5910,0,N/A,172.16.16.128,52,20,Linux,1258920239.501935000,N/A,0,74.125.166.28
N/A,0,5911,0,N/A,74.125.166.28,128,20,Linux,1258920239.501975000,N/A,1,172.16.16.128
N/A,0,5912,0,N/A,172.16.16.128,52,20,Linux,1258920239.502163000,N/A,0,74.125.166.28
N/A,0,5913,0,N/A,172.16.16.128,51,20,Linux,1258920239.540785000,N/A,0,209.85.225.106
N/A,0,5914,0,N/A,209.85.225.106,128,20,Linux,1258920239.542199000,N/A,1,172.16.16.128
N/A,0,5915,0,N/A,74.125.166.28,128,20,Linux,1258920239.582953000,N/A,1,172.16.16.128
N/A,0,5916,0,N/A,74.125.103.163,128,20,Linux,1258920239.583041000,N/A,1,172.16.16.128
N/A,0,5917,0,N/A,172.16.16.128,52,20,Linux,1258920239.596334000,N/A,0,74.125.166.28
N/A,0,5918,0,N/A,74.125.166.28,128,20,Linux,1258920239.596468000,N/A,1,172.16.16.128
N/A,0,5919,0,N/A,172.16.16.128,52,20,Linux,1258920239.600942000,N/A,0,74.125.166.28
N/A,0,5920,0,N/A,172.16.16.128,52,20,Linux,1258920239.600951000,N/A,0,74.125.166.28
N/A,0,5921,0,N/A,172.16.16.128,52,20,Linux,1258920239.600955000,N/A,0,74.125.166.28
N/A,0,5922,0,N/A,172.16.16.128,52,20,Linux,1258920239.601393000,N/A,0,74.125.166.28
N/A,0,5923,0,N/A,74.125.166.28,128,20,Linux,1258920239.601444000,N/A,1,172.16.16.128
N/A,0,5924,0,N/A,172.16.16.128,52,20,Linux,1258920239.602998000,N/A,0,74.125.166.28
N/A,0,5925,0,N/A,172.16.16.128,52,20,Linux,1258920239.604961000,N/A,0,74.125.166.28
N/A,0,5926,0,N/A,74.125.166.28,128,20,Linux,1258920239.605016000,N/A,1,172.16.16.128
N/A,0,5927,0,N/A,172.16.16.128,52,20,Linux,1258920239.605606000,N/A,0,74.125.166.28
N/A,0,5928,0,N/A,172.16.16.128,52,20,Linux,1258920239.606775000,N/A,0,74.125.166.28
N/A,0,5929,0,N/A,74.125.166.28,128,20,Linux,1258920239.606812000,N/A,1,172.16.16.128
N/A,0,5930,0,N/A,172.16.16.128,52,20,Linux,1258920239.608020000,N/A,0,74.125.166.28
N/A,0,5931,0,N/A,172.16.16.128,51,20,Linux,1258920239.609271000,N/A,1,74.125.166.28
N/A,0,5932,0,N/A,74.125.166.28,128,20,Linux,1258920239.609311000,N/A,1,172.16.16.128
N/A,0,5933,0,N/A,204.160.126.126,64,20,Linux,1258920239.610883000,N/A,1,172.16.16.197
N/A,0,5934,0,N/A,204.160.126.126,64,20,Linux,1258920239.611034000,N/A,1,172.16.16.197
N/A,0,5935,0,N/A,204.160.126.126,64,20,Linux,1258920239.611185000,N/A,1,172.16.16.197
N/A,0,5936,0,N/A,204.160.126.126,64,20,Linux,1258920239.611302000,N/A,1,172.16.16.197
N/A,0,5937,0,N/A,157.166.226.32,64,20,Linux,1258920239.611408000,N/A,1,172.16.16.197
N/A,0,5938,0,N/A,157.166.255.7,64,20,Linux,1258920239.611514000,N/A,1,172.16.16.197
N/A,0,5939,0,N/A,208.68.234.102,64,20,Linux,1258920239.611629000,N/A,1,172.16.16.197
N/A,0,5940,0,N/A,172.16.16.128,51,20,Linux,1258920239.619428000,N/A,0,209.85.225.106
N/A,0,5941,0,N/A,172.16.16.128,53,20,Linux,1258920239.664502000,N/A,0,74.125.103.163
N/A,0,5942,0,N/A,172.16.16.128,53,20,Linux,1258920239.664512000,N/A,0,74.125.103.163
N/A,0,5943,0,N/A,172.16.16.128,53,20,Linux,1258920239.664516000,N/A,0,74.125.103.163
N/A,0,5944,0,N/A,74.125.103.163,128,20,Linux,1258920239.664591000,N/A,1,172.16.16.128
N/A,0,5945,0,N/A,172.16.16.128,53,20,Linux,1258920239.665813000,N/A,0,74.125.103.163
N/A,0,5946,0,N/A,74.125.103.163,128,20,Linux,1258920239.665852000,N/A,1,172.16.16.128
N/A,0,5947,0,N/A,172.16.16.197,55,20,Linux,1258920239.667884000,N/A,0,204.160.126.126
N/A,0,5948,0,N/A,172.16.16.197,55,20,Linux,1258920239.667889000,N/A,0,204.160.126.126
N/A,0,5949,0,N/A,172.16.16.197,55,20,Linux,1258920239.667891000,N/A,0,204.160.126.126
N/A,0,5950,0,N/A,172.16.16.197,55,20,Linux,1258920239.667893000,N/A,0,204.160.126.126
N/A,0,5951,0,N/A,172.16.16.197,53,20,Linux,1258920239.671309000,N/A,0,208.68.234.102
N/A,0,5952,0,N/A,172.16.16.197,47,20,Linux,1258920239.671717000,N/A,0,157.166.255.7
N/A,0,5953,0,N/A,172.16.16.197,50,20,Linux,1258920239.672997000,N/A,0,157.166.226.32
N/A,0,5954,0,N/A,172.16.16.128,51,20,Linux,1258920239.709017000,N/A,1,74.125.166.28
N/A,0,5955,0,N/A,172.16.16.128,51,20,Linux,1258920239.709295000,N/A,1,74.125.166.28
N/A,0,5956,0,N/A,74.125.166.28,128,20,Linux,1258920239.709345000,N/A,1,172.16.16.128
N/A,0,5957,0,N/A,172.16.16.128,51,20,Linux,1258920239.709920000,N/A,1,74.125.166.28
N/A,0,5958,0,N/A,172.16.16.128,51,20,Linux,1258920239.709924000,N/A,1,74.125.166.28
