PACKET_NO,PACKET_SIZE,TTL,MF_FLAG,IP_FRAG_OFF,TIMESTAMP,SRC_IP,SUB_PROTOCOL,KNOWN_HOST_DEVICE,DST_IP,DF_FLAG,HTTP_USER_AGENT 
5119,20,56,0,0,1663877132.874492000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5120,20,128,0,0,1663877132.874709000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5121,20,56,0,0,1663877132.900342000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5122,20,128,0,0,1663877132.900602000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5123,20,56,0,0,1663877132.931265000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5124,20,128,0,0,1663877132.931462000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5125,20,56,0,0,1663877132.967707000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5126,20,128,0,0,1663877132.967897000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5127,20,56,0,0,1663877132.995853000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5128,20,128,0,0,1663877132.996003000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5129,20,56,0,0,1663877133.014029000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5130,20,128,0,0,1663877133.054297000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5131,20,128,0,0,1663877133.055376000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5132,20,56,0,0,1663877133.092369000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5133,20,128,0,0,1663877133.092500000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5134,20,56,0,0,1663877133.114943000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5135,20,56,0,0,1663877133.114943000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5136,20,56,0,0,1663877133.114943000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5137,20,56,0,0,1663877133.114943000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5138,20,128,0,0,1663877133.115347000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5139,20,128,0,0,1663877133.116121000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5140,20,56,0,0,1663877133.127650000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5141,20,56,0,0,1663877133.127650000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5142,20,128,0,0,1663877133.127810000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5143,20,128,0,0,1663877133.152574000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5144,20,128,0,0,1663877133.161880000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
5145,20,52,0,0,1663877133.175283000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
5146,20,128,0,0,1663877133.176938000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
5147,20,52,0,0,1663877133.179903000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
5148,20,52,0,0,1663877133.179903000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
5149,20,56,0,0,1663877133.179903000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5150,20,56,0,0,1663877133.179903000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5151,20,56,0,0,1663877133.179903000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5152,20,128,0,0,1663877133.180317000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5153,20,128,0,0,1663877133.182005000,10.169.169.21,N/A,Windows,151.101.67.5,1,N/A
5154,20,56,0,0,1663877133.189143000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5155,20,128,0,0,1663877133.189308000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5156,20,56,0,0,1663877133.200147000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5157,20,128,0,0,1663877133.200387000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5158,20,56,0,0,1663877133.213070000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5159,20,56,0,0,1663877133.213070000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5160,20,56,0,0,1663877133.213070000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5161,20,56,0,0,1663877133.213070000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5162,20,52,0,0,1663877133.213070000,151.101.67.5,N/A,Windows,10.169.169.21,1,N/A
5163,20,56,0,0,1663877133.213070000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5164,20,128,0,0,1663877133.213417000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5165,20,128,0,0,1663877133.213719000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5166,20,56,0,0,1663877133.222698000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5167,20,128,0,0,1663877133.222870000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5168,20,56,0,0,1663877133.230396000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5169,20,128,0,0,1663877133.230507000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5170,20,56,0,0,1663877133.240990000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5171,20,128,0,0,1663877133.241115000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5172,20,56,0,0,1663877133.252363000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5173,20,128,0,0,1663877133.252537000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5174,20,56,0,0,1663877133.262096000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5175,20,128,0,0,1663877133.262276000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5176,20,56,0,0,1663877133.270542000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5177,20,128,0,0,1663877133.270752000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5178,20,128,0,0,1663877133.271021000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5179,20,128,0,0,1663877133.272016000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5180,20,128,0,0,1663877133.272202000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5181,20,56,0,0,1663877133.280785000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5182,20,128,0,0,1663877133.280907000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5183,20,56,0,0,1663877133.298165000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5184,20,128,0,0,1663877133.298321000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5185,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5186,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5187,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5188,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5189,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5190,20,56,0,0,1663877133.314949000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5191,20,52,0,0,1663877133.314949000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5192,20,128,0,0,1663877133.315250000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5193,20,128,0,0,1663877133.315338000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5194,20,128,0,0,1663877133.317218000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5195,20,56,0,0,1663877133.324409000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5196,20,52,0,0,1663877133.324409000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5197,20,128,0,0,1663877133.324641000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5198,20,128,0,0,1663877133.324795000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5199,20,128,0,0,1663877133.332154000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5200,20,128,0,0,1663877133.333908000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5201,20,128,0,0,1663877133.334073000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5202,20,56,0,0,1663877133.340300000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5203,20,128,0,0,1663877133.340515000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5204,20,56,0,0,1663877133.345221000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5205,20,128,0,0,1663877133.345496000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5206,20,52,0,0,1663877133.349440000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5207,20,52,0,0,1663877133.349440000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5208,20,52,0,0,1663877133.349440000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5209,20,56,0,0,1663877133.349440000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5210,20,52,0,0,1663877133.349440000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5211,20,128,0,0,1663877133.349725000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5212,20,128,0,0,1663877133.349841000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5213,20,52,0,0,1663877133.350748000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5214,20,56,0,0,1663877133.350748000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5215,20,52,0,0,1663877133.350748000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5216,20,128,0,0,1663877133.350928000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5217,20,128,0,0,1663877133.351046000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5218,20,56,0,0,1663877133.351458000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5219,20,128,0,0,1663877133.351554000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5220,20,56,0,0,1663877133.352182000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5221,20,128,0,0,1663877133.352286000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5222,20,56,0,0,1663877133.352467000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5223,20,128,0,0,1663877133.352517000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5224,20,56,0,0,1663877133.353779000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5225,20,128,0,0,1663877133.353983000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5226,20,56,0,0,1663877133.354208000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5227,20,128,0,0,1663877133.354287000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5228,20,56,0,0,1663877133.355438000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5229,20,128,0,0,1663877133.355640000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5230,20,56,0,0,1663877133.355848000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5231,20,128,0,0,1663877133.355995000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5232,20,56,0,0,1663877133.356227000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5233,20,128,0,0,1663877133.356323000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5234,20,56,0,0,1663877133.358104000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5235,20,128,0,0,1663877133.358279000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5236,20,56,0,0,1663877133.358758000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5237,20,128,0,0,1663877133.358893000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5238,20,56,0,0,1663877133.359411000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5239,20,128,0,0,1663877133.359549000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5240,20,56,0,0,1663877133.360189000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5241,20,128,0,0,1663877133.360343000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5242,20,56,0,0,1663877133.360865000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5243,20,128,0,0,1663877133.361000000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5244,20,56,0,0,1663877133.362268000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5245,20,128,0,0,1663877133.362450000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5246,20,56,0,0,1663877133.362686000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5247,20,128,0,0,1663877133.362785000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5248,20,56,0,0,1663877133.363031000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5249,20,128,0,0,1663877133.363133000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5250,20,56,0,0,1663877133.364440000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5251,20,128,0,0,1663877133.364592000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5252,20,56,0,0,1663877133.364854000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5253,20,128,0,0,1663877133.364954000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5254,20,56,0,0,1663877133.365258000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5255,20,128,0,0,1663877133.365356000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5256,20,56,0,0,1663877133.365701000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5257,20,128,0,0,1663877133.365853000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5258,20,56,0,0,1663877133.366480000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5259,20,128,0,0,1663877133.366644000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5260,20,56,0,0,1663877133.367180000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5261,20,128,0,0,1663877133.367298000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5262,20,56,0,0,1663877133.367846000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5263,20,128,0,0,1663877133.367968000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5264,20,56,0,0,1663877133.368704000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5265,20,128,0,0,1663877133.368863000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5266,20,56,0,0,1663877133.369415000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5267,20,128,0,0,1663877133.369573000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5268,20,56,0,0,1663877133.370073000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5269,20,128,0,0,1663877133.370235000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5270,20,128,0,0,1663877133.370328000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5271,20,56,0,0,1663877133.370836000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5272,20,128,0,0,1663877133.370964000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5273,20,56,0,0,1663877133.371603000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5274,20,128,0,0,1663877133.371765000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5275,20,128,0,0,1663877133.372076000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5276,20,128,0,0,1663877133.373439000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5277,20,56,0,0,1663877133.378107000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5278,20,128,0,0,1663877133.378225000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5279,20,52,0,0,1663877133.382619000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5280,20,52,0,0,1663877133.382619000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5281,20,52,0,0,1663877133.382619000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5282,20,56,0,0,1663877133.382619000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5283,20,52,0,0,1663877133.382619000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5284,20,128,0,0,1663877133.382877000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5285,20,128,0,0,1663877133.382972000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5286,20,56,0,0,1663877133.390497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5287,20,56,0,0,1663877133.390497000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5288,20,52,0,0,1663877133.390497000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5289,20,128,0,0,1663877133.390711000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5290,20,128,0,0,1663877133.390844000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5291,20,128,0,0,1663877133.396056000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5292,20,128,0,0,1663877133.396373000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5293,20,52,0,0,1663877133.397577000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5294,20,52,0,0,1663877133.397577000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5295,20,128,0,0,1663877133.397708000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5296,20,52,0,0,1663877133.404844000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5297,20,52,0,0,1663877133.408483000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5298,20,52,0,0,1663877133.408483000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5299,20,52,0,0,1663877133.408483000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5300,20,52,0,0,1663877133.408483000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5301,20,52,0,0,1663877133.408483000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5302,20,128,0,0,1663877133.408783000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5303,20,52,0,0,1663877133.410432000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5304,20,52,0,0,1663877133.410432000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5305,20,128,0,0,1663877133.410584000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5306,20,128,0,0,1663877133.415749000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5307,20,52,0,0,1663877133.428809000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5308,20,52,0,0,1663877133.431363000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5309,20,52,0,0,1663877133.431363000,23.206.231.248,N/A,Windows,10.169.169.21,1,N/A
5310,20,128,0,0,1663877133.431493000,10.169.169.21,N/A,Windows,23.206.231.248,1,N/A
5311,20,128,0,0,1663877133.441312000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5312,20,56,0,0,1663877133.452583000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5313,20,128,0,0,1663877133.452725000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5314,20,56,0,0,1663877133.464641000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5315,20,128,0,0,1663877133.464798000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5316,20,56,0,0,1663877133.477830000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5317,20,128,0,0,1663877133.477998000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5318,20,56,0,0,1663877133.487481000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5319,20,128,0,0,1663877133.487594000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5320,20,56,0,0,1663877133.494101000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5321,20,56,0,0,1663877133.494101000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5322,20,128,0,0,1663877133.494191000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5323,20,128,0,0,1663877133.508895000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5324,20,56,0,0,1663877133.545901000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5325,20,128,0,0,1663877133.546039000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5326,20,56,0,0,1663877133.578832000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5327,20,56,0,0,1663877133.578832000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5328,20,128,0,0,1663877133.579167000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5329,20,56,0,0,1663877133.592830000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5330,20,45,0,0,1663877133.592830000,66.225.223.127,N/A,Windows,10.169.169.21,1,N/A
5331,20,45,0,0,1663877133.592830000,66.225.223.127,N/A,Windows,10.169.169.21,1,N/A
5332,20,128,0,0,1663877133.593076000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5333,20,128,0,0,1663877133.593182000,10.169.169.21,N/A,Windows,66.225.223.127,1,N/A
5334,20,56,0,0,1663877133.619829000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5335,20,128,0,0,1663877133.619972000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5336,20,56,0,0,1663877133.645931000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5337,20,56,0,0,1663877133.645931000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5338,20,128,0,0,1663877133.646202000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5339,20,56,0,0,1663877133.656215000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5340,20,128,0,0,1663877133.656392000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5341,20,56,0,0,1663877133.664507000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5342,20,128,0,0,1663877133.664678000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5343,20,56,0,0,1663877133.667798000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5344,20,128,0,0,1663877133.667995000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5345,20,56,0,0,1663877133.669851000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5346,20,128,0,0,1663877133.670023000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5347,20,56,0,0,1663877133.670448000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5348,20,128,0,0,1663877133.670551000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5349,20,56,0,0,1663877133.672637000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5350,20,128,0,0,1663877133.672767000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5351,20,56,0,0,1663877133.674527000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5352,20,128,0,0,1663877133.674680000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5353,20,56,0,0,1663877133.676970000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5354,20,128,0,0,1663877133.677090000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5355,20,56,0,0,1663877133.681683000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5356,20,128,0,0,1663877133.681823000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5357,20,56,0,0,1663877133.689513000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5358,20,128,0,0,1663877133.689659000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5359,20,56,0,0,1663877133.697988000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5360,20,128,0,0,1663877133.698189000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5361,20,56,0,0,1663877133.706719000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5362,20,128,0,0,1663877133.706911000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5363,20,56,0,0,1663877133.716071000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5364,20,128,0,0,1663877133.716284000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5365,20,56,0,0,1663877133.740261000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5366,20,128,0,0,1663877133.740437000,10.169.169.21,N/A,Windows,208.76.225.72,1,N/A
5367,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5368,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5369,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5370,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5371,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5372,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5373,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5374,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5375,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5376,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5377,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5378,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5379,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5380,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5381,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5382,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5383,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5384,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5385,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5386,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5387,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5388,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5389,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5390,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5391,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5392,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5393,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5394,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
5395,20,56,0,0,1663877133.841982000,208.76.225.72,N/A,Windows,10.169.169.21,1,N/A
