DST_IP,IP_FRAG_OFF,HTTP_USER_AGENT,SRC_IP,PACKET_NO,DF_FLAG,TTL,MF_FLAG,PACKET_SIZE,TIMESTAMP,SUB_PROTOCOL,KNOWN_HOST_DEVICE 
72.32.92.4,0,N/A,172.16.16.136,3523,1,64,0,20,1258920213.180559000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3524,1,64,0,20,1258920213.180700000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3525,1,64,0,20,1258920213.180812000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3526,0,53,0,20,1258920213.181549000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3527,0,53,0,20,1258920213.186505000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3528,1,64,0,20,1258920213.186578000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3529,0,53,0,20,1258920213.186798000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3530,1,64,0,20,1258920213.186925000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3531,1,64,0,20,1258920213.187052000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3532,0,53,0,20,1258920213.188174000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3533,0,53,0,20,1258920213.192118000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3534,1,64,0,20,1258920213.192163000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3535,1,64,0,20,1258920213.192339000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3536,1,64,0,20,1258920213.192453000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3537,0,53,0,20,1258920213.192968000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3538,0,53,0,20,1258920213.192971000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3539,1,64,0,20,1258920213.193027000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3540,0,53,0,20,1258920213.198932000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3541,0,53,0,20,1258920213.198938000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3542,1,64,0,20,1258920213.199051000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3543,1,64,0,20,1258920213.199267000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3544,0,53,0,20,1258920213.199383000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3545,1,64,0,20,1258920213.199436000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3546,0,53,0,20,1258920213.200698000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3547,1,64,0,20,1258920213.200766000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3548,1,64,0,20,1258920213.200904000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3549,1,64,0,20,1258920213.201081000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3550,0,53,0,20,1258920213.201186000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3551,1,64,0,20,1258920213.201234000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3552,0,53,0,20,1258920213.225688000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3553,0,53,0,20,1258920213.230887000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3554,1,64,0,20,1258920213.230984000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3555,1,64,0,20,1258920213.231170000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3556,0,53,0,20,1258920213.231791000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3557,1,64,0,20,1258920213.231844000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3558,1,64,0,20,1258920213.231935000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3559,0,53,0,20,1258920213.232849000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3560,0,53,0,20,1258920213.236694000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3561,0,53,0,20,1258920213.237177000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3562,1,64,0,20,1258920213.237230000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3563,1,64,0,20,1258920213.237364000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3564,0,53,0,20,1258920213.239705000,N/A,Linux
172.16.16.128,0,N/A,74.125.103.147,3565,1,52,0,20,1258920213.253426000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3566,0,53,0,20,1258920213.253442000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3567,0,53,0,20,1258920213.253446000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3568,0,53,0,20,1258920213.253448000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3569,0,53,0,20,1258920213.253450000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3570,1,64,0,20,1258920213.253559000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3571,1,64,0,20,1258920213.253666000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3572,0,53,0,20,1258920213.256250000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3573,1,64,0,20,1258920213.256613000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3574,1,64,0,20,1258920213.265279000,http,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3575,1,64,0,20,1258920213.265423000,http,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3576,1,64,0,20,1258920213.265498000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3577,0,53,0,20,1258920213.284762000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3578,0,53,0,20,1258920213.288924000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3579,0,53,0,20,1258920213.288930000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3580,0,53,0,20,1258920213.288932000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3581,1,64,0,20,1258920213.289013000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3582,1,64,0,20,1258920213.299368000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3583,1,64,0,20,1258920213.299596000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3584,0,53,0,20,1258920213.309576000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3585,0,53,0,20,1258920213.309584000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3586,0,53,0,20,1258920213.309586000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3587,0,53,0,20,1258920213.309588000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3588,0,53,0,20,1258920213.309590000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3589,1,64,0,20,1258920213.309751000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3590,1,64,0,20,1258920213.309872000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3591,1,64,0,20,1258920213.310465000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3592,1,64,0,20,1258920213.310594000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3593,1,64,0,20,1258920213.310739000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3594,1,64,0,20,1258920213.310820000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3595,0,53,0,20,1258920213.346142000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3596,0,53,0,20,1258920213.346149000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3597,0,53,0,20,1258920213.346151000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3598,0,53,0,20,1258920213.346153000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3599,0,53,0,20,1258920213.346155000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3600,0,53,0,20,1258920213.346157000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3601,0,53,0,20,1258920213.346159000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3602,0,53,0,20,1258920213.346161000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3603,0,53,0,20,1258920213.346163000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3604,1,64,0,20,1258920213.346300000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3605,1,64,0,20,1258920213.346423000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3606,1,64,0,20,1258920213.346484000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3607,1,64,0,20,1258920213.346806000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3608,1,64,0,20,1258920213.347100000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3609,1,64,0,20,1258920213.347194000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3610,1,64,0,20,1258920213.347372000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3611,1,64,0,20,1258920213.347628000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3612,1,64,0,20,1258920213.347716000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3613,0,53,0,20,1258920213.349289000,N/A,Linux
74.125.95.149,0,N/A,172.16.16.128,3614,1,128,0,20,1258920213.350607000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3615,0,53,0,20,1258920213.355975000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3616,1,64,0,20,1258920213.356105000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3617,1,64,0,20,1258920213.356276000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3618,0,53,0,20,1258920213.359608000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3619,0,53,0,20,1258920213.363037000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3620,0,53,0,20,1258920213.363116000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3621,1,64,0,20,1258920213.363172000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3622,1,64,0,20,1258920213.363293000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3623,0,53,0,20,1258920213.363899000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3624,1,64,0,20,1258920213.363954000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3625,1,64,0,20,1258920213.364041000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3626,0,53,0,20,1258920213.396704000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3627,0,53,0,20,1258920213.409591000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3628,0,53,0,20,1258920213.409598000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3629,0,53,0,20,1258920213.409600000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3630,0,53,0,20,1258920213.409602000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3631,0,53,0,20,1258920213.409604000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3632,1,64,0,20,1258920213.409715000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3633,1,64,0,20,1258920213.409820000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3634,1,64,0,20,1258920213.409881000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3635,1,64,0,20,1258920213.410049000,http,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3636,1,64,0,20,1258920213.410132000,http,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3637,1,64,0,20,1258920213.410206000,http,Linux
172.16.16.136,0,N/A,72.32.92.4,3638,0,53,0,20,1258920213.411806000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3639,0,53,0,20,1258920213.419238000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3640,0,53,0,20,1258920213.419246000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3641,0,53,0,20,1258920213.419248000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3642,1,64,0,20,1258920213.419677000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3643,1,64,0,20,1258920213.419946000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3644,1,64,0,20,1258920213.420102000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3645,0,53,0,20,1258920213.421554000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3646,1,64,0,20,1258920213.421630000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3647,1,64,0,20,1258920213.421744000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3648,0,53,0,20,1258920213.427192000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3649,0,53,0,20,1258920213.427200000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3650,0,53,0,20,1258920213.427202000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3651,0,53,0,20,1258920213.427428000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3652,1,64,0,20,1258920213.427676000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3653,1,64,0,20,1258920213.427769000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3654,1,64,0,20,1258920213.427942000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3655,1,128,0,20,1258920213.460636000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3656,0,53,0,20,1258920213.465793000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3657,0,53,0,20,1258920213.469882000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3658,1,64,0,20,1258920213.469963000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3659,1,64,0,20,1258920213.470245000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3660,0,53,0,20,1258920213.470284000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3661,0,53,0,20,1258920213.470287000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3662,1,64,0,20,1258920213.470377000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3663,0,53,0,20,1258920213.481793000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3664,0,53,0,20,1258920213.481800000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3665,0,53,0,20,1258920213.481802000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3666,0,53,0,20,1258920213.481804000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3667,0,53,0,20,1258920213.481880000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3668,1,64,0,20,1258920213.481903000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3669,1,64,0,20,1258920213.482241000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3670,0,53,0,20,1258920213.484229000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3671,0,53,0,20,1258920213.484232000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3672,0,53,0,20,1258920213.484234000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3673,0,53,0,20,1258920213.484236000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3674,1,64,0,20,1258920213.484330000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3675,1,64,0,20,1258920213.484402000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3676,1,64,0,20,1258920213.485286000,N/A,Linux
72.32.92.4,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.15) Gecko/2009102918 CentOS/3.0.15-3.el5.centos Firefox/3.0.15,172.16.16.136,3677,1,64,0,20,1258920213.485388000,http,Linux
172.16.16.128,0,N/A,74.125.103.147,3678,1,52,0,20,1258920213.534312000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3679,0,53,0,20,1258920213.543115000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3680,0,53,0,20,1258920213.548152000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3681,0,53,0,20,1258920213.554609000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3682,0,53,0,20,1258920213.555905000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3683,0,53,0,20,1258920213.559379000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3684,1,64,0,20,1258920213.559431000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3685,1,64,0,20,1258920213.559704000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3686,0,53,0,20,1258920213.563080000,N/A,Linux
72.32.92.4,0,N/A,172.16.16.136,3687,1,64,0,20,1258920213.563148000,N/A,Linux
172.16.16.136,0,N/A,72.32.92.4,3688,0,53,0,20,1258920213.609608000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3690,1,128,0,20,1258920213.734146000,N/A,Linux
172.16.16.128,0,N/A,74.125.103.147,3691,1,52,0,20,1258920213.809973000,N/A,Linux
172.16.16.255,0,N/A,172.16.16.128,3692,0,128,0,20,1258920213.866193000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3693,1,128,0,20,1258920214.009707000,N/A,Linux
172.16.16.128,0,N/A,74.125.103.147,3694,1,52,0,20,1258920214.082244000,N/A,Linux
192.168.0.253,0,N/A,172.16.16.128,3695,0,128,0,20,1258920214.269791000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3696,1,128,0,20,1258920214.282243000,N/A,Linux
172.16.16.128,0,N/A,74.125.103.147,3697,1,52,0,20,1258920214.358391000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3698,1,128,0,20,1258920214.552271000,N/A,Linux
224.0.0.252,0,N/A,172.16.16.128,3700,0,1,0,20,1258920214.617531000,N/A,Linux
172.16.16.128,0,N/A,74.125.103.147,3701,1,52,0,20,1258920214.623928000,N/A,Linux
224.0.0.252,0,N/A,172.16.16.128,3703,0,1,0,20,1258920214.717988000,N/A,Linux
4.2.2.1,0,N/A,172.16.16.197,3704,1,64,0,20,1258920214.792500000,N/A,Linux
172.16.16.197,0,N/A,4.2.2.1,3705,0,56,0,20,1258920214.812168000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3706,1,64,0,20,1258920214.812635000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3707,1,128,0,20,1258920214.824296000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3708,0,51,0,20,1258920214.864835000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3709,1,64,0,20,1258920214.864973000,N/A,Linux
157.166.226.26,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.10) Gecko/2009042523 Ubuntu/8.10 (intrepid) Firefox/3.0.11,172.16.16.197,3710,1,64,0,20,1258920214.865194000,http,Linux
172.16.16.128,0,N/A,74.125.103.147,3711,1,52,0,20,1258920214.897146000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3712,0,51,0,20,1258920214.923411000,N/A,Linux
172.16.16.255,0,N/A,172.16.16.128,3713,0,128,0,20,1258920214.924087000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3714,0,51,0,20,1258920214.927226000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3715,1,64,0,20,1258920214.927348000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3716,0,51,0,20,1258920214.928706000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3717,1,64,0,20,1258920214.928796000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3718,0,51,0,20,1258920214.929957000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3719,1,64,0,20,1258920214.930043000,N/A,Linux
4.2.2.1,0,N/A,172.16.16.197,3720,1,64,0,20,1258920214.939132000,N/A,Linux
172.16.16.197,0,N/A,4.2.2.1,3721,0,56,0,20,1258920214.958522000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3722,1,64,0,20,1258920214.959033000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3723,1,64,0,20,1258920214.959188000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3724,1,64,0,20,1258920214.959477000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3725,1,64,0,20,1258920214.959595000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3726,0,51,0,20,1258920214.985513000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3727,1,64,0,20,1258920214.985685000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3728,0,51,0,20,1258920214.991438000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3729,0,51,0,20,1258920214.991444000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3730,0,51,0,20,1258920214.991447000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3731,0,51,0,20,1258920214.991450000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3732,1,64,0,20,1258920214.991549000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3733,1,64,0,20,1258920214.991623000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3734,1,64,0,20,1258920214.991676000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3735,1,64,0,20,1258920214.991725000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3736,0,51,0,20,1258920214.997322000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3737,1,64,0,20,1258920214.997510000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3738,0,55,0,20,1258920214.998956000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3739,1,64,0,20,1258920214.999036000,N/A,Linux
204.160.126.126,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.10) Gecko/2009042523 Ubuntu/8.10 (intrepid) Firefox/3.0.11,172.16.16.197,3740,1,64,0,20,1258920214.999208000,http,Linux
172.16.16.197,0,N/A,204.160.126.126,3741,0,55,0,20,1258920215.005273000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3742,1,64,0,20,1258920215.005895000,N/A,Linux
204.160.126.126,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.10) Gecko/2009042523 Ubuntu/8.10 (intrepid) Firefox/3.0.11,172.16.16.197,3743,1,64,0,20,1258920215.006108000,http,Linux
172.16.16.197,0,N/A,204.160.126.126,3744,0,55,0,20,1258920215.010366000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3745,0,55,0,20,1258920215.010371000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3746,1,64,0,20,1258920215.010593000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3747,1,64,0,20,1258920215.010666000,N/A,Linux
204.160.126.126,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.10) Gecko/2009042523 Ubuntu/8.10 (intrepid) Firefox/3.0.11,172.16.16.197,3748,1,64,0,20,1258920215.010947000,http,Linux
204.160.126.126,0,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.10) Gecko/2009042523 Ubuntu/8.10 (intrepid) Firefox/3.0.11,172.16.16.197,3749,1,64,0,20,1258920215.011054000,http,Linux
172.16.16.197,0,N/A,157.166.226.26,3750,0,51,0,20,1258920215.046467000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3751,1,64,0,20,1258920215.046591000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3752,0,51,0,20,1258920215.048025000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3753,1,64,0,20,1258920215.048108000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3754,0,55,0,20,1258920215.048285000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3755,0,55,0,20,1258920215.048289000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3756,1,64,0,20,1258920215.048367000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3757,0,51,0,20,1258920215.051708000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3758,1,64,0,20,1258920215.051844000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3759,0,51,0,20,1258920215.054754000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3760,1,64,0,20,1258920215.054849000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3761,0,51,0,20,1258920215.059216000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3762,0,51,0,20,1258920215.059222000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3763,1,64,0,20,1258920215.059319000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3764,1,64,0,20,1258920215.059382000,N/A,Linux
172.16.16.197,0,N/A,157.166.226.26,3765,0,51,0,20,1258920215.066877000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3766,0,55,0,20,1258920215.066883000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3767,0,55,0,20,1258920215.066885000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3768,0,55,0,20,1258920215.066887000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3769,0,55,0,20,1258920215.066889000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3770,0,55,0,20,1258920215.066891000,N/A,Linux
172.16.16.197,0,N/A,204.160.126.126,3771,0,55,0,20,1258920215.066893000,N/A,Linux
157.166.226.26,0,N/A,172.16.16.197,3772,1,64,0,20,1258920215.067003000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3773,1,64,0,20,1258920215.067086000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3774,1,64,0,20,1258920215.067141000,N/A,Linux
204.160.126.126,0,N/A,172.16.16.197,3775,1,64,0,20,1258920215.067194000,N/A,Linux
74.125.103.147,0,N/A,172.16.16.128,3776,1,128,0,20,1258920215.096843000,N/A,Linux
