DST_IP,KNOWN_HOST_DEVICE,SRC_PORT,TCP_OPTIONS,DF_FLAG,TCP_HDR_LEN,PACKET_NO,SRC_IP,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE,TCP_ACK,TTL,IP_FRAG_OFF,DST_PORT,MF_FLAG,TIMESTAMP,PACKET_SIZE,TCP_URP,TCP_FLAGS 
10.169.169.21,Windows,N/A,N/A,1,N/A,1931,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.723749000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1932,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.725550000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1933,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.726288000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1934,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.727858000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1935,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.731274000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1936,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.732057000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,1937,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.732223000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,1938,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877125.733320000,20,N/A,N/A
10.182.70.24,Windows,N/A,N/A,0,N/A,1939,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.734161000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1940,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.734843000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1941,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.735395000,20,N/A,N/A
208.67.222.222,Windows,63599,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,1942,10.169.169.21,1422209246,tcp,64240,0,128,0,443,0,1663877125.736028000,20,0,··········S·
10.169.169.21,Windows,N/A,N/A,0,N/A,1943,10.248.14.16,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.737260000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,1944,10.182.70.24,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.738172000,20,N/A,N/A
10.169.169.21,Windows,443,02:04:05:b4:01:01:04:02:01:03:03:0b,1,32,1945,208.67.222.222,809651674,tcp,64240,1,53,0,63599,0,1663877125.738573000,20,0,·······A··S·
208.67.222.222,Windows,63599,N/A,1,20,1946,10.169.169.21,1422209247,tcp,513,1,128,0,443,0,1663877125.738725000,20,0,·······A····
10.169.169.21,Windows,N/A,N/A,1,N/A,1947,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.739251000,20,N/A,N/A
10.182.70.95,Windows,N/A,N/A,0,N/A,1948,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.739271000,20,N/A,N/A
208.67.222.222,Windows,63599,N/A,1,20,1949,10.169.169.21,1422209247,tcp,513,1,128,0,443,0,1663877125.740101000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,1950,208.67.222.222,809651675,tcp,32,327,53,0,63599,0,1663877125.742579000,20,0,·······A····
10.169.169.21,Windows,N/A,N/A,0,N/A,1951,10.182.70.95,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.743131000,20,N/A,N/A
10.248.14.16,Windows,N/A,N/A,0,N/A,1952,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.744270000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,1953,10.248.14.16,N/A,N/A,N/A,N/A,120,0,N/A,0,1663877125.753688000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1954,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.755612000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1955,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.756197000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1956,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.759744000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1957,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.760003000,20,N/A,N/A
142.251.45.78,Windows,N/A,N/A,1,N/A,1958,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.768653000,20,N/A,N/A
142.251.45.78,Windows,N/A,N/A,1,N/A,1959,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.768916000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1960,142.251.45.78,N/A,N/A,N/A,N/A,54,0,N/A,0,1663877125.771341000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1961,208.67.222.222,809651675,tcp,32,327,53,0,63599,0,1663877125.775026000,20,0,·······AP···
208.67.222.222,Windows,63599,N/A,1,20,1962,10.169.169.21,1422209573,tcp,511,435,128,0,443,0,1663877125.775637000,20,0,·······A···F
10.169.169.21,Windows,443,N/A,1,20,1963,208.67.222.222,809652109,tcp,32,328,53,0,63599,0,1663877125.778079000,20,0,·······A···F
208.67.222.222,Windows,63599,N/A,1,20,1964,10.169.169.21,1422209574,tcp,511,436,128,0,443,0,1663877125.778184000,20,0,·······A····
208.67.222.222,Windows,51290,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,1965,10.169.169.21,1339537471,tcp,64240,0,128,0,443,0,1663877125.778621000,20,0,··········S·
10.169.169.21,Windows,443,02:04:05:b4:01:01:04:02:01:03:03:0b,1,32,1966,208.67.222.222,2638500348,tcp,64240,1,53,0,51290,0,1663877125.781136000,20,0,·······A··S·
208.67.222.222,Windows,51290,N/A,1,20,1967,10.169.169.21,1339537472,tcp,513,1,128,0,443,0,1663877125.781282000,20,0,·······A····
208.67.222.222,Windows,51290,N/A,1,20,1968,10.169.169.21,1339537472,tcp,513,1,128,0,443,0,1663877125.781631000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,1969,208.67.222.222,2638500349,tcp,32,263,53,0,51290,0,1663877125.783927000,20,0,·······A····
142.251.45.78,Windows,N/A,N/A,1,N/A,1970,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.796978000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1971,142.251.45.78,N/A,N/A,N/A,N/A,54,0,N/A,0,1663877125.797185000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1972,208.67.222.222,2638500349,tcp,32,263,53,0,51290,0,1663877125.815783000,20,0,·······AP···
208.67.222.222,Windows,51290,N/A,1,20,1973,10.169.169.21,1339537734,tcp,511,435,128,0,443,0,1663877125.816269000,20,0,·······A···F
10.169.169.21,Windows,443,N/A,1,20,1974,208.67.222.222,2638500783,tcp,32,264,53,0,51290,0,1663877125.818476000,20,0,·······A···F
208.67.222.222,Windows,51290,N/A,1,20,1975,10.169.169.21,1339537735,tcp,511,436,128,0,443,0,1663877125.818606000,20,0,·······A····
23.206.231.248,Windows,51291,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,1976,10.169.169.21,257867583,tcp,64240,0,128,0,443,0,1663877125.839387000,20,0,··········S·
10.169.169.21,Windows,443,02:04:05:b4:01:01:04:02:01:03:03:07,1,32,1977,23.206.231.248,3557339844,tcp,64240,1,52,0,51291,0,1663877125.842431000,20,0,·······A··S·
23.206.231.248,Windows,51291,N/A,1,20,1978,10.169.169.21,257867584,tcp,513,1,128,0,443,0,1663877125.842569000,20,0,·······A····
23.206.231.248,Windows,51291,N/A,1,20,1979,10.169.169.21,257867584,tcp,513,1,128,0,443,0,1663877125.843088000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,1,N/A,1980,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.843481000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1981,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.846038000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1982,23.206.231.248,3557339845,tcp,501,518,52,0,51291,0,1663877125.846493000,20,0,·······A····
208.67.222.222,Windows,N/A,N/A,0,N/A,1983,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.847069000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1984,23.206.231.248,3557339845,tcp,501,518,52,0,51291,0,1663877125.847482000,20,0,·······A····
208.67.222.222,Windows,N/A,N/A,0,N/A,1985,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.848162000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1986,23.206.231.248,3557341305,tcp,501,518,52,0,51291,0,1663877125.848314000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,1987,23.206.231.248,3557342765,tcp,501,518,52,0,51291,0,1663877125.848314000,20,0,·······AP···
23.206.231.248,Windows,51291,N/A,1,20,1988,10.169.169.21,257868101,tcp,513,4097,128,0,443,0,1663877125.848473000,20,0,·······A····
208.67.222.222,Windows,N/A,N/A,0,N/A,1989,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.849203000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,1990,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.849909000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,1991,23.206.231.248,3557343941,tcp,501,518,52,0,51291,0,1663877125.851257000,20,0,·······A····
23.206.231.248,Windows,51291,N/A,1,20,1992,10.169.169.21,257868101,tcp,513,5557,128,0,443,0,1663877125.851434000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,1993,23.206.231.248,3557345401,tcp,501,518,52,0,51291,0,1663877125.851823000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,1,N/A,1994,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.852385000,20,N/A,N/A
23.206.231.248,Windows,51291,N/A,1,20,1995,10.169.169.21,257868101,tcp,511,5942,128,0,443,0,1663877125.852599000,20,0,·······AP···
23.206.231.248,Windows,51291,N/A,1,20,1996,10.169.169.21,257868181,tcp,511,5942,128,0,443,0,1663877125.853075000,20,0,·······AP···
23.206.231.248,Windows,51291,N/A,1,20,1997,10.169.169.21,257868273,tcp,511,5942,128,0,443,0,1663877125.853551000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,1,N/A,1998,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.853938000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,1999,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.854670000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2000,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.855398000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2001,23.206.231.248,3557345786,tcp,501,598,52,0,51291,0,1663877125.855682000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2002,23.206.231.248,3557345786,tcp,501,598,52,0,51291,0,1663877125.855811000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2003,23.206.231.248,3557346057,tcp,501,598,52,0,51291,0,1663877125.855926000,20,0,·······AP···
23.206.231.248,Windows,51291,N/A,1,20,2004,10.169.169.21,257869286,tcp,509,6484,128,0,443,0,1663877125.856006000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2005,23.206.231.248,3557346328,tcp,501,690,52,0,51291,0,1663877125.856450000,20,0,·······A····
10.169.169.21,Windows,N/A,N/A,1,N/A,2006,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.856741000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2007,23.206.231.248,3557346328,tcp,501,690,52,0,51291,0,1663877125.856741000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2008,23.206.231.248,3557346398,tcp,501,1703,52,0,51291,0,1663877125.857302000,20,0,·······A····
23.206.231.248,Windows,51291,N/A,1,20,2009,10.169.169.21,257869286,tcp,509,6554,128,0,443,0,1663877125.857437000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,1,N/A,2010,142.251.45.78,N/A,N/A,N/A,N/A,54,0,N/A,0,1663877125.858775000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2011,142.251.45.78,N/A,N/A,N/A,N/A,54,0,N/A,0,1663877125.858775000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2012,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.858922000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2013,23.206.231.248,3557346398,tcp,501,1703,52,0,51291,0,1663877125.858922000,20,0,·······AP···
23.206.231.248,Windows,51291,N/A,1,20,2014,10.169.169.21,257869317,tcp,513,7364,128,0,443,0,1663877125.859038000,20,0,·······A····
142.251.45.78,Windows,N/A,N/A,1,N/A,2015,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.859452000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2016,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.859501000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2017,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.860708000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2018,23.206.231.248,3557347208,tcp,501,1734,52,0,51291,0,1663877125.860708000,20,0,·······A····
208.67.222.222,Windows,N/A,N/A,0,N/A,2019,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.862566000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2020,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.862963000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2021,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.866125000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2022,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.871398000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2023,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.874204000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2024,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.877766000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,2025,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.878630000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2026,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877125.884475000,20,N/A,N/A
142.251.45.78,Windows,N/A,N/A,1,N/A,2027,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.885021000,20,N/A,N/A
10.182.70.24,Windows,N/A,N/A,0,N/A,2028,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.885818000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2029,142.251.45.78,N/A,N/A,N/A,N/A,54,0,N/A,0,1663877125.887469000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2030,10.182.70.24,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.890905000,20,N/A,N/A
10.182.70.95,Windows,N/A,N/A,0,N/A,2031,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.891858000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2032,10.182.70.95,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.896354000,20,N/A,N/A
10.248.14.16,Windows,N/A,N/A,0,N/A,2033,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.897286000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2034,10.248.14.16,N/A,N/A,N/A,N/A,120,0,N/A,0,1663877125.911830000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2035,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.914771000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2036,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.915800000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2037,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.916883000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2038,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.918061000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2039,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.920699000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2040,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.920955000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,2041,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.922228000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2042,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877125.923992000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2043,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.924302000,20,N/A,N/A
10.182.70.24,Windows,N/A,N/A,0,N/A,2044,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.925180000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2045,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.926440000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2046,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.927985000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2047,10.182.70.24,N/A,N/A,N/A,N/A,121,0,N/A,0,1663877125.929052000,20,N/A,N/A
10.182.70.95,Windows,N/A,N/A,0,N/A,2048,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.930213000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2049,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.933130000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2050,10.182.70.95,N/A,N/A,N/A,N/A,120,0,N/A,0,1663877125.933826000,20,N/A,N/A
10.248.14.16,Windows,N/A,N/A,0,N/A,2051,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.934690000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2052,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.935759000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2053,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.939153000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2054,10.248.14.16,N/A,N/A,N/A,N/A,120,0,N/A,0,1663877125.942752000,20,N/A,N/A
72.163.1.80,Windows,64097,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,2055,10.169.169.21,266103983,tcp,64240,0,128,0,8905,0,1663877125.963796000,20,0,··········S·
10.169.169.21,Windows,N/A,N/A,1,N/A,2056,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.979826000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2057,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.982070000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2058,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.985576000,20,N/A,N/A
208.67.222.222,Windows,N/A,N/A,0,N/A,2059,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.988076000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2060,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.988696000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2061,208.67.222.222,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.993748000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2062,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.997506000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2063,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.997833000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2064,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877125.997833000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2065,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877125.999074000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2066,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.010700000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2067,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.011367000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2068,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.012088000,20,N/A,N/A
104.16.148.64,Windows,51292,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,2069,10.169.169.21,3975963572,tcp,64240,0,128,0,443,0,1663877126.014450000,20,0,··········S·
10.169.169.21,Windows,N/A,N/A,1,N/A,2070,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.015387000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2071,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.015559000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2072,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.015559000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2073,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.015950000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2074,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.015950000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2075,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.016066000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2076,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.016279000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,1,N/A,2077,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.016455000,20,N/A,N/A
10.169.169.21,Windows,443,02:04:05:78:01:01:04:02:01:03:03:0d,1,32,2078,104.16.148.64,2355636327,tcp,64240,1,53,0,51292,0,1663877126.018346000,20,0,·······A··S·
104.16.148.64,Windows,51292,N/A,1,20,2079,10.169.169.21,3975963573,tcp,514,1,128,0,443,0,1663877126.018501000,20,0,·······A····
104.16.148.64,Windows,51292,N/A,1,20,2080,10.169.169.21,3975963573,tcp,514,1,128,0,443,0,1663877126.019039000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,1,N/A,2081,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.020118000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2082,104.16.148.64,2355636328,tcp,8,555,53,0,51292,0,1663877126.023041000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2083,104.16.148.64,2355636328,tcp,8,555,53,0,51292,0,1663877126.025079000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2084,10.169.169.21,3975964127,tcp,513,213,128,0,443,0,1663877126.025817000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2085,10.169.169.21,3975964191,tcp,513,213,128,0,443,0,1663877126.026267000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2086,10.169.169.21,3975964283,tcp,513,213,128,0,443,0,1663877126.026717000,20,0,·······AP···
10.169.169.21,Windows,N/A,N/A,0,N/A,2087,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.026920000,20,N/A,N/A
104.16.85.20,Windows,N/A,N/A,1,N/A,2088,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.027520000,20,N/A,N/A
10.169.169.21,Windows,N/A,N/A,0,N/A,2089,104.16.85.20,N/A,N/A,N/A,N/A,53,0,N/A,0,1663877126.027526000,20,N/A,N/A
10.169.169.21,Windows,443,N/A,1,20,2090,104.16.148.64,2355636540,tcp,8,619,53,0,51292,0,1663877126.029450000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2091,104.16.148.64,2355636540,tcp,8,619,53,0,51292,0,1663877126.029624000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2092,104.16.148.64,2355637052,tcp,8,711,53,0,51292,0,1663877126.030121000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2093,104.16.148.64,2355637052,tcp,8,1146,53,0,51292,0,1663877126.030527000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2094,104.16.148.64,2355637052,tcp,8,1146,53,0,51292,0,1663877126.030892000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2095,10.169.169.21,3975964718,tcp,511,725,128,0,443,0,1663877126.031001000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2096,104.16.148.64,2355637083,tcp,8,1177,53,0,51292,0,1663877126.045561000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2097,10.169.169.21,3975964749,tcp,514,2147,128,0,443,0,1663877126.045702000,20,0,·······A····
10.169.169.21,Windows,443,N/A,1,20,2098,104.16.148.64,2355638474,tcp,8,1177,53,0,51292,0,1663877126.045900000,20,0,·······AP···
10.169.169.21,Windows,443,N/A,1,20,2099,104.16.148.64,2355639343,tcp,8,1177,53,0,51292,0,1663877126.046762000,20,0,·······AP···
104.16.148.64,Windows,51292,N/A,1,20,2100,10.169.169.21,3975964749,tcp,510,3047,128,0,443,0,1663877126.046907000,20,0,·······A····
104.16.85.20,Windows,N/A,N/A,1,N/A,2101,10.169.169.21,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877126.052981000,20,N/A,N/A
104.16.148.64,Windows,64099,N/A,1,20,2102,10.169.169.21,302541641,tcp,510,8607,128,0,443,0,1663877126.245269000,20,0,·······AP···
