DST_IP,PACKET_NO,SRC_PORT,TCP_URP,PACKET_SIZE,TCP_FLAGS,TCP_WINDOW_SIZE,DST_PORT,TCP_ACK,PROTOCOL,KNOWN_HOST_DEVICE,DF_FLAG,TLS_EXTENSION_SIG_ALGS,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,SUB_PROTOCOL,IP_FRAG_OFF,SRC_IP,TLS_CIPHER_SUITES,TCP_SEQ,TLS_VERSION,TTL,TCP_OPTIONS
54.160.229.51,7365,56547,0,20,·······A····,2017,443,77994,tcp,MacOS,1,N/A,32,0,1666897900.900683000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c3:cc:8b:55:28
192.168.86.21,7366,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.901507000,N/A,0,54.160.229.51,N/A,1128588358,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7367,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.901508000,N/A,0,54.160.229.51,N/A,1128589806,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7368,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.901509000,N/A,0,54.160.229.51,N/A,1128591254,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
54.160.229.51,7369,56547,0,20,·······A····,1980,443,82338,tcp,MacOS,1,N/A,32,0,1666897900.901557000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c5:cc:8b:55:28
54.160.229.51,7370,56547,0,20,·······A····,2048,443,82338,tcp,MacOS,1,N/A,32,0,1666897900.902285000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c5:cc:8b:55:28
192.168.86.21,7371,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903705000,N/A,0,54.160.229.51,N/A,1128592702,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7372,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903705000,N/A,0,54.160.229.51,N/A,1128594150,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7373,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903720000,N/A,0,54.160.229.51,N/A,1128595598,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7374,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903721000,N/A,0,54.160.229.51,N/A,1128597046,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7375,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903722000,N/A,0,54.160.229.51,N/A,1128598494,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7376,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903722000,N/A,0,54.160.229.51,N/A,1128599942,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7377,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903723000,N/A,0,54.160.229.51,N/A,1128601390,N/A,235,01:01:08:0a:cc:8b:55:28:4d:82:e2:6a
192.168.86.21,7378,443,0,20,·······A····,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903723000,N/A,0,54.160.229.51,N/A,1128602838,N/A,235,01:01:08:0a:cc:8b:55:29:4d:82:e2:6a
192.168.86.21,7379,443,0,20,·······AP···,287,56547,20585,tcp,MacOS,1,N/A,32,0,1666897900.903724000,N/A,0,54.160.229.51,N/A,1128604286,N/A,235,01:01:08:0a:cc:8b:55:29:4d:82:e2:6a
54.160.229.51,7380,56547,0,20,·······A····,2002,443,85234,tcp,MacOS,1,N/A,32,0,1666897900.903763000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c7:cc:8b:55:28
54.160.229.51,7381,56547,0,20,·······A····,1862,443,94196,tcp,MacOS,1,N/A,32,0,1666897900.903812000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c7:cc:8b:55:29
54.160.229.51,7382,56547,0,20,·······A····,2048,443,94196,tcp,MacOS,1,N/A,32,0,1666897900.903852000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e2:c7:cc:8b:55:29
162.247.241.14,7383,56550,0,20,·······AP···,4096,443,2851,tcp,MacOS,1,N/A,20,0,1666897900.907090000,N/A,0,192.168.86.21,N/A,3687961626,N/A,64,N/A
162.247.241.14,7384,56553,0,20,·······AP···,4096,443,1101,tcp,MacOS,1,N/A,20,0,1666897900.907524000,N/A,0,192.168.86.21,N/A,2852303165,N/A,64,N/A
162.247.241.14,7385,56553,0,20,·······AP···,4096,443,1101,tcp,MacOS,1,N/A,20,0,1666897900.907584000,N/A,0,192.168.86.21,N/A,2852304092,N/A,64,N/A
162.247.241.14,7386,56557,0,20,··········S·,65535,443,0,tcp,MacOS,1,N/A,44,0,1666897900.908417000,N/A,0,192.168.86.21,N/A,2904975570,N/A,64,02:04:05:b4:01:03:03:06:01:01:08:0a:00:88:40:14:00:00:00:00:04:02:00:00
192.168.86.21,7387,443,0,20,·······A····,8,56550,6612,tcp,MacOS,1,N/A,20,0,1666897900.914408000,N/A,0,162.247.241.14,N/A,2195484462,N/A,57,N/A
192.168.86.21,7388,443,0,20,·······A····,8,56553,3765,tcp,MacOS,1,N/A,20,0,1666897900.917448000,N/A,0,162.247.241.14,N/A,1795228498,N/A,57,N/A
192.168.86.21,7389,443,0,20,·······A····,8,56553,4756,tcp,MacOS,1,N/A,20,0,1666897900.917449000,N/A,0,162.247.241.14,N/A,1795228498,N/A,57,N/A
192.168.86.21,7390,443,0,20,·······A··S·,64240,56557,1,tcp,MacOS,1,N/A,32,0,1666897900.917449000,N/A,0,162.247.241.14,N/A,1921440199,N/A,57,02:04:05:b4:01:01:04:02:01:03:03:0d
162.247.241.14,7391,56557,0,20,·······A····,4096,443,1,tcp,MacOS,1,N/A,20,0,1666897900.917530000,N/A,0,192.168.86.21,N/A,2904975571,N/A,64,N/A
162.247.241.14,7392,56557,0,20,·······AP···,4096,443,1,tcp,MacOS,1,0x0403,20,0,1666897900.918626000,tls,0,192.168.86.21,0x3a3a,2904975571,0x0301,64,N/A
192.168.86.21,7393,443,0,20,·······A····,8,56557,553,tcp,MacOS,1,N/A,20,0,1666897900.929514000,N/A,0,162.247.241.14,N/A,1921440200,N/A,57,N/A
192.168.86.21,7394,443,0,20,·······AP···,8,56557,553,tcp,MacOS,1,N/A,20,0,1666897900.932947000,N/A,0,162.247.241.14,N/A,1921440200,N/A,57,N/A
162.247.241.14,7395,56557,0,20,·······A····,4092,443,219,tcp,MacOS,1,N/A,20,0,1666897900.933009000,N/A,0,192.168.86.21,N/A,2904976123,N/A,64,N/A
162.247.241.14,7396,56557,0,20,·······AP···,4096,443,219,tcp,MacOS,1,N/A,20,0,1666897900.933939000,N/A,0,192.168.86.21,N/A,2904976123,N/A,64,N/A
162.247.241.14,7397,56557,0,20,·······AP···,4096,443,219,tcp,MacOS,1,N/A,20,0,1666897900.938269000,N/A,0,192.168.86.21,N/A,2904976187,N/A,64,N/A
192.168.86.21,7398,443,0,20,·······A····,8,56557,617,tcp,MacOS,1,N/A,20,0,1666897900.941898000,N/A,0,162.247.241.14,N/A,1921440418,N/A,57,N/A
192.168.86.21,7399,443,0,20,·······A····,8,56557,1691,tcp,MacOS,1,N/A,20,0,1666897900.947449000,N/A,0,162.247.241.14,N/A,1921440418,N/A,57,N/A
192.168.86.21,7400,443,0,20,·······AP···,8,56550,6612,tcp,MacOS,1,N/A,20,0,1666897900.972375000,N/A,0,162.247.241.14,N/A,2195484462,N/A,57,N/A
162.247.241.14,7401,56550,0,20,·······A····,4089,443,3283,tcp,MacOS,1,N/A,20,0,1666897900.972447000,N/A,0,192.168.86.21,N/A,3687962855,N/A,64,N/A
192.168.86.21,7402,443,0,20,·······AP···,8,56557,1691,tcp,MacOS,1,N/A,20,0,1666897901.021140000,N/A,0,162.247.241.14,N/A,1921440418,N/A,57,N/A
162.247.241.14,7403,56557,0,20,·······A····,4082,443,1077,tcp,MacOS,1,N/A,20,0,1666897901.021203000,N/A,0,192.168.86.21,N/A,2904977261,N/A,64,N/A
192.168.86.21,7404,443,0,20,·······AP···,8,56553,4756,tcp,MacOS,1,N/A,20,0,1666897901.023042000,N/A,0,162.247.241.14,N/A,1795228498,N/A,57,N/A
162.247.241.14,7405,56553,0,20,·······A····,4089,443,1533,tcp,MacOS,1,N/A,20,0,1666897901.023094000,N/A,0,192.168.86.21,N/A,2852305083,N/A,64,N/A
192.168.86.21,7406,443,0,20,·······AP···,8,56557,1691,tcp,MacOS,1,N/A,20,0,1666897901.039587000,N/A,0,162.247.241.14,N/A,1921441276,N/A,57,N/A
162.247.241.14,7407,56557,0,20,·······A····,4095,443,1123,tcp,MacOS,1,N/A,20,0,1666897901.039650000,N/A,0,192.168.86.21,N/A,2904977261,N/A,64,N/A
52.5.231.93,7408,56549,0,20,·······AP···,2048,443,7625,tcp,MacOS,1,N/A,32,0,1666897901.117697000,N/A,0,192.168.86.21,N/A,859548977,N/A,64,01:01:08:0a:bf:d3:ec:cb:43:ec:92:87
162.247.241.14,7409,56557,0,20,·······AP···,4096,443,1123,tcp,MacOS,1,N/A,20,0,1666897901.126891000,N/A,0,192.168.86.21,N/A,2904977261,N/A,64,N/A
192.168.86.21,7410,443,0,20,·······A····,8,56557,2927,tcp,MacOS,1,N/A,20,0,1666897901.137182000,N/A,0,162.247.241.14,N/A,1921441322,N/A,57,N/A
192.168.86.21,7411,443,0,20,·······A····,114,56549,1415,tcp,MacOS,1,N/A,32,0,1666897901.155075000,N/A,0,52.5.231.93,N/A,3339785476,N/A,232,01:01:08:0a:43:ec:99:c4:bf:d3:ec:cb
192.168.86.21,7412,443,0,20,·······AP···,114,56549,1415,tcp,MacOS,1,N/A,32,0,1666897901.155075000,N/A,0,52.5.231.93,N/A,3339785476,N/A,232,01:01:08:0a:43:ec:99:c4:bf:d3:ec:cb
192.168.86.21,7413,443,0,20,·······AP···,114,56549,1415,tcp,MacOS,1,N/A,32,0,1666897901.155076000,N/A,0,52.5.231.93,N/A,3339786490,N/A,232,01:01:08:0a:43:ec:99:c4:bf:d3:ec:cb
52.5.231.93,7414,56549,0,20,·······A····,2031,443,8677,tcp,MacOS,1,N/A,32,0,1666897901.155146000,N/A,0,192.168.86.21,N/A,859549068,N/A,64,01:01:08:0a:bf:d3:ec:f0:43:ec:99:c4
52.5.231.93,7415,56556,0,20,·······AP···,2048,443,7540,tcp,MacOS,1,N/A,32,0,1666897901.176115000,N/A,0,192.168.86.21,N/A,1067663486,N/A,64,01:01:08:0a:13:9f:b9:bb:43:ec:92:f5
52.5.231.93,7416,56556,0,20,·······AP···,2048,443,7540,tcp,MacOS,1,N/A,32,0,1666897901.176228000,N/A,0,192.168.86.21,N/A,1067663885,N/A,64,01:01:08:0a:13:9f:b9:bb:43:ec:92:f5
52.5.231.93,7417,56556,0,20,·······AP···,2048,443,7540,tcp,MacOS,1,N/A,32,0,1666897901.177078000,N/A,0,192.168.86.21,N/A,1067663925,N/A,64,01:01:08:0a:13:9f:b9:bb:43:ec:92:f5
192.168.86.21,7418,443,0,20,·······A····,122,56556,2376,tcp,MacOS,1,N/A,32,0,1666897901.212593000,N/A,0,52.5.231.93,N/A,68154209,N/A,232,01:01:08:0a:43:ec:99:fe:13:9f:b9:bb
192.168.86.21,7419,443,0,20,·······AP···,122,56556,2461,tcp,MacOS,1,N/A,32,0,1666897901.218781000,N/A,0,52.5.231.93,N/A,68154209,N/A,232,01:01:08:0a:43:ec:9a:03:13:9f:b9:bb
192.168.86.21,7420,443,0,20,·······AP···,122,56556,2461,tcp,MacOS,1,N/A,32,0,1666897901.218782000,N/A,0,52.5.231.93,N/A,68154653,N/A,232,01:01:08:0a:43:ec:9a:03:13:9f:b9:bb
52.5.231.93,7421,56556,0,20,·······A····,2040,443,8022,tcp,MacOS,1,N/A,32,0,1666897901.218859000,N/A,0,192.168.86.21,N/A,1067664010,N/A,64,01:01:08:0a:13:9f:b9:e6:43:ec:9a:03
192.168.86.21,7422,443,0,20,·······AP···,8,56557,2927,tcp,MacOS,1,N/A,20,0,1666897901.219474000,N/A,0,162.247.241.14,N/A,1921441322,N/A,57,N/A
192.168.86.21,7423,443,0,20,·······AP···,8,56557,2927,tcp,MacOS,1,N/A,20,0,1666897901.219475000,N/A,0,162.247.241.14,N/A,1921441959,N/A,57,N/A
162.247.241.14,7424,56557,0,20,·······A····,4085,443,1787,tcp,MacOS,1,N/A,20,0,1666897901.219527000,N/A,0,192.168.86.21,N/A,2904978497,N/A,64,N/A
162.247.241.14,7425,56557,0,20,·······AP···,4096,443,1787,tcp,MacOS,1,N/A,20,0,1666897901.232591000,N/A,0,192.168.86.21,N/A,2904978497,N/A,64,N/A
192.168.86.21,7426,443,0,20,·······A····,8,56557,4042,tcp,MacOS,1,N/A,20,0,1666897901.240883000,N/A,0,162.247.241.14,N/A,1921441986,N/A,57,N/A
192.168.86.21,7427,443,0,20,·······AP···,122,56556,2461,tcp,MacOS,1,N/A,32,0,1666897901.243570000,N/A,0,52.5.231.93,N/A,68154691,N/A,232,01:01:08:0a:43:ec:9a:1c:13:9f:b9:bb
192.168.86.21,7428,443,0,20,·······AP···,122,56556,2461,tcp,MacOS,1,N/A,32,0,1666897901.243571000,N/A,0,52.5.231.93,N/A,68155450,N/A,232,01:01:08:0a:43:ec:9a:1c:13:9f:b9:bb
52.5.231.93,7429,56556,0,20,·······A····,2035,443,8819,tcp,MacOS,1,N/A,32,0,1666897901.243648000,N/A,0,192.168.86.21,N/A,1067664010,N/A,64,01:01:08:0a:13:9f:b9:ff:43:ec:9a:1c
192.168.86.21,7431,443,0,20,·······AP···,8,56557,4042,tcp,MacOS,1,N/A,20,0,1666897901.306895000,N/A,0,162.247.241.14,N/A,1921441986,N/A,57,N/A
162.247.241.14,7432,56557,0,20,·······A····,4089,443,2219,tcp,MacOS,1,N/A,20,0,1666897901.306975000,N/A,0,192.168.86.21,N/A,2904979612,N/A,64,N/A
142.251.116.102,7433,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.780725000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.116.102,7434,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.780807000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.116.102,7435,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.780809000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7436,443,N/A,20,N/A,N/A,52773,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.793383000,N/A,0,142.251.116.102,N/A,N/A,N/A,58,N/A
192.168.86.21,7437,443,N/A,20,N/A,N/A,52773,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.796065000,N/A,0,142.251.116.102,N/A,N/A,N/A,58,N/A
142.251.116.102,7438,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.819466000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7439,443,N/A,20,N/A,N/A,52773,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.828827000,N/A,0,142.251.116.102,N/A,N/A,N/A,58,N/A
192.168.86.21,7440,443,N/A,20,N/A,N/A,52773,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.828828000,N/A,0,142.251.116.102,N/A,N/A,N/A,58,N/A
142.251.116.102,7441,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.829195000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7442,443,N/A,20,N/A,N/A,52773,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.839175000,N/A,0,142.251.116.102,N/A,N/A,N/A,58,N/A
142.251.116.102,7443,52773,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897901.855300000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.1,7445,36315,N/A,20,N/A,N/A,53,N/A,udp,MacOS,0,N/A,N/A,0,1666897902.713212000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
54.160.229.51,7446,56547,0,20,·······A····,2048,443,94196,tcp,MacOS,1,N/A,32,0,1666897902.714296000,N/A,0,192.168.86.21,N/A,1802689720,N/A,64,01:01:08:0a:4d:82:e9:d9:cc:8b:55:29
54.160.229.51,7447,56547,0,20,·······AP···,2048,443,94196,tcp,MacOS,1,N/A,32,0,1666897902.714330000,N/A,0,192.168.86.21,N/A,1802691168,N/A,64,01:01:08:0a:4d:82:e9:d9:cc:8b:55:29
142.251.32.142,7448,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.714881000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.251.32.142,7449,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.714906000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7450,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.728143000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
192.168.86.21,7451,53,N/A,20,N/A,N/A,36315,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.728961000,N/A,0,192.168.86.1,N/A,N/A,N/A,64,N/A
192.168.86.1,7452,64747,N/A,20,N/A,N/A,53,N/A,udp,MacOS,0,N/A,N/A,0,1666897902.729987000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.1,7453,13506,N/A,20,N/A,N/A,53,N/A,udp,MacOS,0,N/A,N/A,0,1666897902.730017000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7454,53,N/A,20,N/A,N/A,13506,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.738806000,N/A,0,192.168.86.1,N/A,N/A,N/A,64,N/A
192.168.86.21,7455,53,N/A,20,N/A,N/A,64747,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.739644000,N/A,0,192.168.86.1,N/A,N/A,N/A,64,N/A
151.101.2.137,7456,56560,0,20,··········S·,65535,443,0,tcp,MacOS,1,N/A,44,0,1666897902.740095000,N/A,0,192.168.86.21,N/A,548801711,N/A,64,02:04:05:b4:01:03:03:06:01:01:08:0a:69:df:c0:e0:00:00:00:00:04:02:00:00
192.168.86.21,7457,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.745280000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
192.168.86.21,7458,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.745280000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
142.251.32.142,7459,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.745623000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7460,443,0,20,·······A··S·,65535,56560,1,tcp,MacOS,1,N/A,40,0,1666897902.747285000,N/A,0,151.101.2.137,N/A,2487990483,N/A,58,02:04:05:50:04:02:08:0a:3d:e0:78:5f:69:df:c0:e0:01:03:03:09
151.101.2.137,7461,56560,0,20,·······A····,2064,443,1,tcp,MacOS,1,N/A,32,0,1666897902.747346000,N/A,0,192.168.86.21,N/A,548801712,N/A,64,01:01:08:0a:69:df:c0:e7:3d:e0:78:5f
151.101.2.137,7462,56560,0,20,·······AP···,2064,443,1,tcp,MacOS,1,0x0403,32,0,1666897902.747634000,tls,0,192.168.86.21,0xaaaa,548801712,0x0301,64,01:01:08:0a:69:df:c0:e7:3d:e0:78:5f
192.168.86.21,7463,443,0,20,·······A····,266,56560,518,tcp,MacOS,1,N/A,32,0,1666897902.756201000,N/A,0,151.101.2.137,N/A,2487990484,N/A,58,01:01:08:0a:3d:e0:78:69:69:df:c0:e7
192.168.86.21,7464,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.757363000,N/A,0,54.160.229.51,N/A,1128604560,N/A,235,01:01:08:0a:cc:8b:5c:68:4d:82:e9:d9
192.168.86.21,7465,443,0,20,·······A····,266,56560,518,tcp,MacOS,1,N/A,32,0,1666897902.758628000,N/A,0,151.101.2.137,N/A,2487990484,N/A,58,01:01:08:0a:3d:e0:78:6a:69:df:c0:e7
192.168.86.21,7466,443,0,20,·······A····,266,56560,518,tcp,MacOS,1,N/A,32,0,1666897902.758629000,N/A,0,151.101.2.137,N/A,2487991828,N/A,58,01:01:08:0a:3d:e0:78:6a:69:df:c0:e7
192.168.86.21,7467,443,0,20,·······A····,266,56560,518,tcp,MacOS,1,N/A,32,0,1666897902.758630000,N/A,0,151.101.2.137,N/A,2487993172,N/A,58,01:01:08:0a:3d:e0:78:6a:69:df:c0:e7
151.101.2.137,7468,56560,0,20,·······A····,2001,443,4033,tcp,MacOS,1,N/A,32,0,1666897902.758734000,N/A,0,192.168.86.21,N/A,548802229,N/A,64,01:01:08:0a:69:df:c0:f3:3d:e0:78:6a
151.101.2.137,7469,56560,0,20,·······A····,2048,443,4033,tcp,MacOS,1,N/A,32,0,1666897902.758894000,N/A,0,192.168.86.21,N/A,548802229,N/A,64,01:01:08:0a:69:df:c0:f3:3d:e0:78:6a
192.168.86.21,7470,443,0,20,·······AP···,266,56560,518,tcp,MacOS,1,N/A,32,0,1666897902.759446000,N/A,0,151.101.2.137,N/A,2487994516,N/A,58,01:01:08:0a:3d:e0:78:6a:69:df:c0:e7
151.101.2.137,7471,56560,0,20,·······A····,2032,443,5056,tcp,MacOS,1,N/A,32,0,1666897902.759488000,N/A,0,192.168.86.21,N/A,548802229,N/A,64,01:01:08:0a:69:df:c0:f3:3d:e0:78:6a
151.101.2.137,7472,56560,0,20,·······AP···,2048,443,5056,tcp,MacOS,1,N/A,32,0,1666897902.767952000,N/A,0,192.168.86.21,N/A,548802229,N/A,64,01:01:08:0a:69:df:c0:fc:3d:e0:78:6a
142.251.32.142,7473,55439,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.771618000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
192.168.86.21,7474,443,0,20,·······A····,266,56560,582,tcp,MacOS,1,N/A,32,0,1666897902.775207000,N/A,0,151.101.2.137,N/A,2487995539,N/A,58,01:01:08:0a:3d:e0:78:7a:69:df:c0:fc
192.168.86.21,7475,443,N/A,20,N/A,N/A,55439,N/A,udp,MacOS,1,N/A,N/A,0,1666897902.776731000,N/A,0,142.251.32.142,N/A,N/A,N/A,57,N/A
192.168.86.21,7476,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904920000,N/A,0,54.160.229.51,N/A,1128604560,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7477,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904922000,N/A,0,54.160.229.51,N/A,1128606008,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7478,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904923000,N/A,0,54.160.229.51,N/A,1128607456,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7479,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904924000,N/A,0,54.160.229.51,N/A,1128608904,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7480,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904925000,N/A,0,54.160.229.51,N/A,1128610352,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7481,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904926000,N/A,0,54.160.229.51,N/A,1128611800,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7482,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904927000,N/A,0,54.160.229.51,N/A,1128613248,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7483,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904928000,N/A,0,54.160.229.51,N/A,1128614696,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7484,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904929000,N/A,0,54.160.229.51,N/A,1128616144,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7485,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904930000,N/A,0,54.160.229.51,N/A,1128617592,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7486,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904932000,N/A,0,54.160.229.51,N/A,1128619040,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
192.168.86.21,7487,443,0,20,·······AP···,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.904933000,N/A,0,54.160.229.51,N/A,1128620488,N/A,235,01:01:08:0a:cc:8b:5c:fb:4d:82:e9:d9
54.160.229.51,7488,56547,0,20,·······A····,1799,443,110124,tcp,MacOS,1,N/A,32,0,1666897902.905090000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:98:cc:8b:5c:fb
54.160.229.51,7489,56547,0,20,·······A····,1791,443,110640,tcp,MacOS,1,N/A,32,0,1666897902.905163000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:98:cc:8b:5c:fb
54.160.229.51,7490,56547,0,20,·······A····,2048,443,110640,tcp,MacOS,1,N/A,32,0,1666897902.905282000,N/A,0,192.168.86.21,N/A,1802691963,N/A,64,01:01:08:0a:4d:82:ea:98:cc:8b:5c:fb
192.168.86.21,7491,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905474000,N/A,0,54.160.229.51,N/A,1128621004,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7492,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905476000,N/A,0,54.160.229.51,N/A,1128622452,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7493,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905476000,N/A,0,54.160.229.51,N/A,1128623900,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
192.168.86.21,7494,443,0,20,·······A····,309,56547,22828,tcp,MacOS,1,N/A,32,0,1666897902.905477000,N/A,0,54.160.229.51,N/A,1128625348,N/A,235,01:01:08:0a:cc:8b:5c:fd:4d:82:e9:d9
