TLS_EXTENSION_SIG_ALGS,TLS_CIPHER_SUITES,IP_FRAG_OFF,TCP_OPTIONS,TCP_ACK,TIMESTAMP,TTL,DF_FLAG,TCP_SEQ,MF_FLAG,PROTOCOL,SUB_PROTOCOL,TCP_WINDOW_SIZE,PACKET_NO,DST_PORT,TCP_FLAGS,TLS_VERSION,HTTP_USER_AGENT,SRC_PORT,DST_IP,SRC_IP,PACKET_SIZE,TCP_HDR_LEN,KNOWN_HOST_DEVICE,TCP_URP 
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877637.914485000,128,1,70276867,0,tcp,N/A,64240,218,80,··········S·,N/A,N/A,1281,34.223.124.45,10.169.161.162,20,32,Windows,0
N/A,N/A,0,N/A,1059,1663877637.921996000,117,0,3903881449,0,tcp,N/A,292,219,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1059,1663877637.921996000,117,0,3903881523,0,tcp,N/A,292,220,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1059,1663877637.921996000,117,0,3903881938,0,tcp,N/A,292,221,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,2355,1663877637.922057000,128,1,836352558,0,tcp,N/A,512,222,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1059,1663877637.922956000,117,0,3903882187,0,tcp,N/A,292,223,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,2394,1663877637.922997000,128,1,836352558,0,tcp,N/A,512,224,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2394,1663877637.923096000,128,1,836352558,0,tcp,N/A,512,225,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1098,1663877637.928766000,117,0,3903882226,0,tcp,N/A,292,226,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1098,1663877637.928766000,117,0,3903882300,0,tcp,N/A,292,227,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1098,1663877637.928766000,117,0,3903882796,0,tcp,N/A,292,228,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,3066,1663877637.928827000,128,1,836352597,0,tcp,N/A,510,229,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1098,1663877637.929916000,117,0,3903882898,0,tcp,N/A,292,230,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877637.929953000,128,1,836352597,0,tcp,N/A,510,231,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877637.930110000,128,1,836352597,0,tcp,N/A,510,232,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2053,1663877637.934940000,117,0,620290131,0,tcp,N/A,304,233,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2053,1663877637.938569000,117,0,620290201,0,tcp,N/A,304,234,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2053,1663877637.938569000,117,0,620290286,0,tcp,N/A,304,235,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877637.938569000,120,0,N/A,0,udp,N/A,N/A,236,60532,N/A,N/A,N/A,53,10.169.161.162,10.182.70.24,20,N/A,Windows,N/A
N/A,N/A,0,N/A,457,1663877637.938660000,128,1,2222168547,0,tcp,N/A,509,237,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,457,1663877637.939237000,128,1,2222168547,0,tcp,N/A,509,238,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1137,1663877637.940280000,117,0,3903882937,0,tcp,N/A,292,239,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,2092,1663877637.951791000,117,0,620290356,0,tcp,N/A,304,240,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2092,1663877637.960830000,117,0,620290356,0,tcp,N/A,304,241,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2092,1663877637.960830000,117,0,620290426,0,tcp,N/A,304,242,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2092,1663877637.960830000,117,0,620290518,0,tcp,N/A,304,243,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,650,1663877637.960890000,128,1,2222168586,0,tcp,N/A,508,244,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2092,1663877637.962197000,117,0,620290549,0,tcp,N/A,304,245,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877637.962243000,128,1,2222168586,0,tcp,N/A,508,246,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877637.962408000,128,1,2222168586,0,tcp,N/A,508,247,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:01:04:02:01:03:03:07,1,1663877637.964060000,216,1,4220020796,0,tcp,N/A,26883,248,1279,·······A··S·,N/A,N/A,80,10.169.161.162,34.223.124.45,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877637.964132000,128,1,2008332570,0,tcp,N/A,513,249,80,·······A····,N/A,N/A,1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:01:04:02:01:03:03:07,1,1663877637.964272000,216,1,3184504205,0,tcp,N/A,26883,250,1278,·······A··S·,N/A,N/A,80,10.169.161.162,34.223.124.45,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877637.964349000,128,1,1311182304,0,tcp,N/A,513,251,80,·······A····,N/A,N/A,1278,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877637.964522000,128,1,2008332570,0,tcp,http,513,252,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2131,1663877637.971473000,117,0,620290588,0,tcp,N/A,304,253,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:01:04:02:01:03:03:07,1,1663877637.983007000,221,1,1120497557,0,tcp,N/A,26883,254,1280,·······A··S·,N/A,N/A,80,10.169.161.162,34.223.124.45,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877637.983116000,128,1,1545261828,0,tcp,N/A,513,255,80,·······A····,N/A,N/A,1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877637.983545000,128,1,1545261828,0,tcp,http,513,256,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:01:04:02:01:03:03:07,1,1663877637.988341000,215,1,109659331,0,tcp,N/A,26883,257,1281,·······A··S·,N/A,N/A,80,10.169.161.162,34.223.124.45,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877637.988415000,128,1,70276868,0,tcp,N/A,513,258,80,·······A····,N/A,N/A,1281,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,497,1663877638.034514000,216,1,4220020797,0,tcp,N/A,219,259,1279,·······A····,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,497,1663877638.035663000,216,1,4220020797,0,tcp,N/A,219,260,1279,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877638.042979000,128,1,836352636,0,tcp,N/A,510,261,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877638.043091000,128,1,836352734,0,tcp,N/A,510,262,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877638.043871000,128,1,2222168625,0,tcp,N/A,508,263,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877638.043977000,128,1,2222168704,0,tcp,N/A,508,264,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,542,1663877638.046099000,128,1,2008333066,0,tcp,http,511,265,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1235,1663877638.046345000,117,0,3903882937,0,tcp,N/A,292,266,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1340,1663877638.046901000,117,0,3903882937,0,tcp,N/A,292,267,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,2210,1663877638.047352000,117,0,620290588,0,tcp,N/A,304,268,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,504,1663877638.047352000,221,1,1120497558,0,tcp,N/A,219,269,1280,·······A····,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,3066,1663877638.047352000,117,0,620290588,0,tcp,N/A,311,270,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,504,1663877638.047720000,221,1,1120497558,0,tcp,N/A,219,271,1280,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877638.054369000,128,1,836352839,0,tcp,N/A,510,272,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3105,1663877638.054482000,128,1,836352937,0,tcp,N/A,510,273,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877638.055257000,128,1,2222169560,0,tcp,N/A,508,274,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,689,1663877638.055352000,128,1,2222169639,0,tcp,N/A,508,275,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1438,1663877638.057174000,117,0,3903882937,0,tcp,N/A,292,276,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1550,1663877638.057526000,117,0,3903882937,0,tcp,N/A,292,277,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,556,1663877638.057751000,128,1,1545262331,0,tcp,http,511,278,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3145,1663877638.057846000,117,0,620290588,0,tcp,N/A,311,279,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4029,1663877638.058258000,117,0,620290588,0,tcp,N/A,318,280,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,1550,1663877638.063693000,117,0,3903882937,0,tcp,N/A,292,281,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1550,1663877638.063926000,117,0,3903883007,0,tcp,N/A,292,282,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1550,1663877638.063926000,117,0,3903883317,0,tcp,N/A,292,283,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,3697,1663877638.063967000,128,1,836353049,0,tcp,N/A,507,284,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1550,1663877638.064229000,117,0,3903883529,0,tcp,N/A,292,285,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,3736,1663877638.064258000,128,1,836353049,0,tcp,N/A,507,286,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,3736,1663877638.064744000,128,1,836353049,0,tcp,N/A,507,287,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1589,1663877638.072925000,117,0,3903883568,0,tcp,N/A,292,288,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1589,1663877638.077265000,117,0,3903883568,0,tcp,N/A,292,289,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1589,1663877638.077265000,117,0,3903883638,0,tcp,N/A,292,290,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1589,1663877638.077265000,117,0,3903883870,0,tcp,N/A,292,291,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,1589,1663877638.077265000,117,0,3903884092,0,tcp,N/A,292,292,1205,·······AP···,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,4299,1663877638.077330000,128,1,836353088,0,tcp,N/A,512,293,443,·······A····,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4299,1663877638.078263000,128,1,836353088,0,tcp,N/A,512,294,443,·······AP···,N/A,N/A,1205,172.217.1.234,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1628,1663877638.095179000,117,0,3903884131,0,tcp,N/A,292,295,1205,·······A····,N/A,N/A,443,10.169.161.162,172.217.1.234,20,20,Windows,0
N/A,N/A,0,N/A,4029,1663877638.102017000,117,0,620290588,0,tcp,N/A,318,296,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4029,1663877638.102017000,117,0,620290658,0,tcp,N/A,318,297,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4029,1663877638.102017000,117,0,620290744,0,tcp,N/A,318,298,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4029,1663877638.102017000,117,0,620290775,0,tcp,N/A,318,299,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,915,1663877638.102106000,128,1,2222170523,0,tcp,N/A,507,300,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,915,1663877638.102894000,128,1,2222170523,0,tcp,N/A,507,301,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4068,1663877638.110624000,117,0,620290814,0,tcp,N/A,318,302,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,994,1663877638.110964000,216,1,4220021338,0,tcp,N/A,227,303,1279,·······A····,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,994,1663877638.110964000,216,1,4220022798,0,tcp,N/A,227,304,1279,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,2061,1663877638.111015000,128,1,2008333563,0,tcp,N/A,513,305,80,·······A····,N/A,N/A,1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4068,1663877638.112620000,117,0,620290814,0,tcp,N/A,318,306,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4068,1663877638.112620000,117,0,620290884,0,tcp,N/A,318,307,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,4068,1663877638.112620000,117,0,620290977,0,tcp,N/A,318,308,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,1109,1663877638.112688000,128,1,2222170562,0,tcp,N/A,512,309,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,4068,1663877638.113775000,117,0,620291008,0,tcp,N/A,318,310,1207,·······AP···,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,1148,1663877638.113827000,128,1,2222170562,0,tcp,N/A,512,311,443,·······A····,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1148,1663877638.113955000,128,1,2222170562,0,tcp,N/A,512,312,443,·······AP···,N/A,N/A,1207,142.250.68.142,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1008,1663877638.122441000,221,1,1120498113,0,tcp,N/A,227,313,1280,·······A····,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,1008,1663877638.122441000,221,1,1120499573,0,tcp,N/A,227,314,1280,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,4107,1663877638.122441000,117,0,620291047,0,tcp,N/A,318,315,1207,·······A····,N/A,N/A,443,10.169.161.162,142.250.68.142,20,20,Windows,0
N/A,N/A,0,N/A,2075,1663877638.122538000,128,1,1545262835,0,tcp,N/A,513,316,80,·······A····,N/A,N/A,1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877638.263251000,128,0,N/A,0,udp,N/A,N/A,317,53,N/A,N/A,N/A,56664,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877638.277494000,125,0,N/A,0,udp,N/A,N/A,318,56664,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,N/A,2075,1663877638.721106000,128,1,1545262835,0,tcp,http,513,319,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2061,1663877638.778529000,128,1,2008333563,0,tcp,http,513,320,80,·······AP···,N/A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1453,1663877638.788083000,221,1,1120499632,0,tcp,N/A,236,321,1280,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,2491,1663877638.830197000,128,1,1545263280,0,tcp,N/A,511,322,80,·······A····,N/A,N/A,1280,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1425,1663877638.842161000,216,1,4220022857,0,tcp,N/A,236,323,1279,·······AP···,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,2477,1663877638.884285000,128,1,2008333994,0,tcp,N/A,511,324,80,·······A····,N/A,N/A,1279,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877640.880794000,128,1,3813033266,0,tcp,N/A,511,325,443,·······AP···,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877640.880971000,128,1,3813033388,0,tcp,N/A,511,326,443,·······AP···,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,1,1663877640.881026000,128,1,3813033427,0,tcp,N/A,511,327,443,·······AP···,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,123,1663877640.886627000,118,0,3588972989,0,tcp,N/A,301,328,1252,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,162,1663877640.886627000,118,0,3588972989,0,tcp,N/A,301,329,1252,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.887913000,118,0,3588972989,0,tcp,N/A,323,330,1252,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.889484000,118,0,3588972989,0,tcp,N/A,323,331,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,40,1663877640.930263000,128,1,3813035364,0,tcp,N/A,511,332,443,·······A····,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.970634000,118,0,3588973028,0,tcp,N/A,323,333,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.970634000,118,0,3588973097,0,tcp,N/A,323,334,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.970634000,118,0,3588973699,0,tcp,N/A,323,335,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,837,1663877640.970699000,128,1,3813035364,0,tcp,N/A,508,336,443,·······A····,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,837,1663877640.971390000,128,1,3813035364,0,tcp,N/A,508,337,443,·······AP···,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.971551000,118,0,3588973825,0,tcp,N/A,323,338,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,2099,1663877640.971551000,118,0,3588973893,0,tcp,N/A,323,339,1252,·······AP···,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,944,1663877640.971594000,128,1,3813035399,0,tcp,N/A,508,340,443,·······A····,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,944,1663877640.972009000,128,1,3813035399,0,tcp,N/A,508,341,443,·······AP···,N/A,N/A,1252,142.251.33.14,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,2173,1663877640.976916000,118,0,3588973932,0,tcp,N/A,323,342,1252,·······A····,N/A,N/A,443,10.169.161.162,142.251.33.14,20,20,Windows,0
N/A,N/A,0,N/A,470,1663877642.364130000,215,1,4218702123,0,tcp,N/A,219,343,1276,·······A···F,N/A,N/A,80,10.169.161.162,34.223.124.45,20,20,Windows,0
N/A,N/A,0,N/A,2275,1663877642.364225000,128,1,1400712401,0,tcp,N/A,513,344,80,·······A····,N/A,N/A,1276,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,N/A,1663877642.471030000,128,0,N/A,0,udp,N/A,N/A,345,53,N/A,N/A,N/A,61730,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877642.471030000,128,0,N/A,0,udp,N/A,N/A,346,53,N/A,N/A,N/A,51738,10.100.70.24,10.169.161.162,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877642.475198000,125,0,N/A,0,udp,N/A,N/A,347,51738,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,N/A,N/A,1663877642.477478000,125,0,N/A,0,udp,N/A,N/A,348,61730,N/A,N/A,N/A,53,10.169.161.162,10.100.70.24,20,N/A,Windows,N/A
N/A,N/A,0,N/A,2275,1663877642.480003000,128,1,1400712401,0,tcp,N/A,513,349,80,·······A···F,N/A,N/A,1276,34.223.124.45,10.169.161.162,20,20,Windows,0
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877642.481724000,128,1,3390636595,0,tcp,N/A,64240,350,443,··········S·,N/A,N/A,1282,142.251.46.131,10.169.161.162,20,32,Windows,0
N/A,N/A,0,02:04:05:b4:01:03:03:08:01:01:04:02,0,1663877642.482088000,128,1,2931365727,0,tcp,N/A,64240,351,443,··········S·,N/A,N/A,1283,142.250.114.94,10.169.161.162,20,32,Windows,0
N/A,N/A,0,02:04:05:84:01:01:04:02:01:03:03:08,1,1663877642.488335000,117,1,2500562518,0,tcp,N/A,65535,352,1282,·······A··S·,N/A,N/A,443,10.169.161.162,142.251.46.131,20,32,Windows,0
N/A,N/A,0,N/A,1,1663877642.488426000,128,1,3390636596,0,tcp,N/A,512,353,443,·······A····,N/A,N/A,1282,142.251.46.131,10.169.161.162,20,20,Windows,0
0x0403,0xeaea,0,N/A,1,1663877642.488801000,128,1,3390636596,0,tcp,tls,512,354,443,·······AP···,0x0301,N/A,1282,142.251.46.131,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,707,1663877642.492022000,117,0,2500562519,0,tcp,N/A,262,355,1282,·······A····,N/A,N/A,443,10.169.161.162,142.251.46.131,20,20,Windows,0
N/A,N/A,0,N/A,707,1663877642.501775000,117,0,2500562519,0,tcp,N/A,262,356,1282,·······AP···,N/A,N/A,443,10.169.161.162,142.251.46.131,20,20,Windows,0
N/A,N/A,0,N/A,327,1663877642.502389000,128,1,3390637302,0,tcp,N/A,511,357,443,·······AP···,N/A,N/A,1282,142.251.46.131,10.169.161.162,20,20,Windows,0
N/A,N/A,0,N/A,781,1663877642.506161000,117,0,2500562845,0,tcp,N/A,262,358,1282,·······AP···,N/A,N/A,443,10.169.161.162,142.251.46.131,20,20,Windows,0
